,Unnamed: 0,act_no,mts_mm_access_type,tot_aet_tld_rnd_202201,tot_aet_tld_rnd_202202,tot_aet_tld_rnd_202203,tot_aet_tld_rnd_202204,tot_aet_tld_rnd_202205,tot_aet_tld_rnd_202206
5985,5985,827,111111,85424604.0,85228634.0,91268665.0,91708695.0,84720727.0,65040761
5986,5986,828,111111,2048564.0,2257955.0,2307101.0,1013847.0,908742.0,752755
5987,5987,829,111111,3394781.0,3647195.0,3914137.0,3853715.0,3879362.0,3552739
5988,5988,830,111111,283533.0,195827.0,208616.0,179825.0,167390.0,334250
5989,5989,831,1100,2156786.0,2409208.0,2349515.0,2362018.0,2379586.0,2293546
5990,5990,832,111111,3109569.0,3301384.0,3220717.0,2962655.0,3303253.0,2843159
5991,5991,833,111111,28660336.0,30453874.0,32086691.0,31861514.0,30931589.0,26346713
5992,5992,834,101101,79298.0,81648.0,81948.0,78248.0,79548.0,77348
5993,5993,835,111101,1828217.0,2192022.0,2342007.0,2102408.0,2057697.0,1700197
5994,5994,836,111111,701564.0,642596.0,192947.0,189321.0,135143.0,61595
5995,5995,837,111111,25691227.0,25984612.0,27461415.0,25835639.0,25609382.0,21844747
5996,5996,6295,111111,9934659.0,12428385.0,13082564.0,21382991.0,22759006.0,24009267
5997,5997,6296,111111,7813435.0,7937436.0,12122302.0,7475995.0,7551510.0,6648528
5998,5998,6297,111111,426218094.0,451012832.0,563447602.0,574998753.0,608445877.0,610525962
5999,5999,6298,101100,572679.0,594599.0,655649.0,593407.0,596112.0,523572
6000,6000,6299,111111,29367963.0,31315722.0,33281583.0,32421839.0,31024130.0,25811770
6001,6001,6300,111111,5866351.0,5510931.0,5893611.0,4840322.0,4736793.0,3660335
6002,6002,6301,110010,3480066.0,3456535.0,3862535.0,3346377.0,3206709.0,2930565
6003,6003,6302,111111,4651181.0,4492916.0,4438931.0,4419894.0,3916645.0,3333785
6004,6004,6303,111111,106585.0,110485.0,121635.0,111720.0,110290.0,86085
6005,6005,6304,111110,2535496.0,2759706.0,2881596.0,2921607.0,2718537.0,2315412
6006,6006,6305,111111,39878454.0,40475382.0,45180049.0,41729066.0,41646025.0,36283930
6007,6007,6306,100100,946677.0,932077.0,898977.0,873574.0,879667.0,746167
6008,6008,6307,111000,121013.0,109213.0,111613.0,93745.0,102545.0,80245
6009,6009,6308,11001,43210.0,54230.0,60900.0,66845.0,84100.0,77140
6010,6010,6071,101110,15425290.0,13706260.0,12708725.0,9310305.0,13208215.0,9303002
6011,6011,6072,1,901032.0,916032.0,1004532.0,1019732.0,953732.0,938832
6012,6012,6073,111100,79440936.0,86247330.0,94943879.0,103584813.0,100299415.0,90759973
6013,6013,6074,111111,9342922.0,14487532.0,14664207.0,34188368.0,36421035.0,38722881
6014,6014,6075,111001,639520.0,765080.0,861080.0,906994.0,770046.0,1022969
6015,6015,6076,111111,3305945.0,3250453.0,3247877.0,3110755.0,3087731.0,2816884
6016,6016,6077,111111,35574665.0,22068339.0,22593774.0,22108779.0,22261326.0,16710397
6017,6017,6078,111111,14552658.0,14641387.0,23440701.0,22274551.0,22341224.0,10790943
6018,6018,6079,111111,226793.0,228185.0,232126.0,115150.0,109250.0,89380
6019,6019,6080,11,43.0,43.0,43.0,43.0,1009555.0,828959
6020,6020,6081,111111,770667.0,1171467.0,1124667.0,1780278.0,2616366.0,2072556
6021,6021,6082,111111,5834569.0,7492064.0,7542726.0,7638514.0,7639064.0,7348814
6022,6022,6083,11111,,87012.0,5000.0,5000.0,5000.0,5000
6023,6023,6084,11111,,62014.0,84452.0,95854.0,87454.0,72454
6024,6024,6000,100000,3383.0,3383.0,3383.0,3385.0,3385.0,3385
6025,6025,6001,111111,1805985.0,3806371.0,2273417.0,1945778.0,1943735.0,1677687
6026,6026,6002,111111,19275861.0,18131161.0,17479621.0,17209988.0,18371088.0,16186288
6027,6027,6003,111111,97215009.0,96616691.0,94173180.0,85559787.0,87320587.0,70826318
6028,6028,6004,100001,937469.0,935655.0,904846.0,871640.0,889497.0,802777
6029,6029,6005,111111,767839.0,776681.0,889591.0,746268.0,836128.0,781440
6030,6030,6006,100000,3010253.0,1505600.0,1704000.0,1446016.0,1367616.0,1126016
6031,6031,6007,111111,39161728.0,58362155.0,60092413.0,61808065.0,56648279.0,43056052
6032,6032,6008,111110,38808643.0,37862469.0,42790221.0,39350310.0,36883568.0,33654699
6033,6033,6009,111111,16975825.0,17644700.0,18679500.0,18377400.0,16239300.0,14224000
6034,6034,6010,111111,4491247.0,4369341.0,5145523.0,4898908.0,9255777.0,8425634
6035,6035,6011,110,10000.0,10000.0,10000.0,10000.0,10000.0,10000
6036,6036,6012,110000,679180.0,662380.0,643380.0,622594.0,589538.0,497838
6037,6037,6013,100,,,,0.0,25000.0,25000
6038,6038,6253,111111,13460893.0,15383793.0,16306293.0,19532915.0,21112515.0,4654069
6039,6039,6254,111111,3490703.0,3422703.0,1618143.0,1365453.0,1317655.0,1074195
6040,6040,6255,111111,102805419.0,105918660.0,111765204.0,112487439.0,112440722.0,98137995
6041,6041,6256,111111,6131970.0,5723904.0,5988146.0,5696439.0,5563497.0,4231231
6042,6042,6257,100000,136055.0,147948.0,191272.0,144773.0,125797.0,118557
6043,6043,6258,111111,17522693.0,17722839.0,17848036.0,12272806.0,11870695.0,10310639
6044,6044,6259,111111,1981810.0,1894210.0,1862711.0,1947507.0,1966120.0,1722010
6045,6045,6260,111111,2443755.0,2471435.0,2467405.0,2407860.0,2353830.0,1981520
6046,6046,6261,111111,847444.0,952967.0,960047.0,955100.0,1015528.0,893729
6047,6047,6262,100,108612.0,108440.0,105373.0,102067.0,103868.0,95216
6048,6048,6263,111111,4554.0,542059.0,593768.0,469798.0,494488.0,820861
6049,6049,6264,111111,9144136.0,9087361.0,9011486.0,8934564.0,9056065.0,8215733
6050,6050,6265,111111,1442111.0,1435191.0,1495931.0,1273831.0,1361051.0,1041951
6051,6051,6266,111111,149385.0,108310.0,46640.0,49300.0,48640.0,46860
6052,6052,1161,111111,760391.0,753881.0,770911.0,758756.0,756186.0,709336
6053,6053,1162,111111,2012655.0,1961399.0,2704349.0,2505016.0,2293256.0,2075069
6054,6054,1163,111111,48848616.0,50146193.0,51237617.0,50700749.0,52271650.0,45270534
6055,6055,1164,111111,4521575.0,4461247.0,4695137.0,4475115.0,4899504.0,4661078
6056,6056,1165,111111,10977915.0,12042802.0,10179503.0,6742465.0,6766382.0,6125100
6057,6057,1166,111111,3480912.0,2405612.0,3015373.0,2917831.0,2697431.0,4232711
6058,6058,1167,111111,24264353.0,25248603.0,20111765.0,18286984.0,10698976.0,8388440
6059,6059,1168,111111,2435615.0,2555328.0,2709741.0,2540116.0,2428586.0,2209732
6060,6060,1169,111111,18770.0,18970.0,19820.0,20174.0,20024.0,18924
6061,6061,1170,111111,1014370.0,1004170.0,981170.0,1012625.0,1009396.0,904996
6062,6062,1171,111101,406602.0,371850.0,344200.0,320180.0,312080.0,296950
6063,6063,1172,111111,370219.0,369919.0,386319.0,362040.0,346162.0,293762
6064,6064,1173,1111,,,7020455.0,6377561.0,7308567.0,4142322
6065,6065,1174,111111,5109.0,5655.0,5613.0,6057.0,5409.0,4695
6066,6066,628,111111,54344591.0,53020016.0,54045136.0,54127213.0,54072469.0,44621599
6067,6067,629,111111,182728.0,161459.0,171843.0,87147.0,77547.0,52547
6068,6068,630,111111,17496787.0,17687602.0,17460991.0,2861716.0,4220397.0,150669
6069,6069,631,111111,7045959.0,7930361.0,9278947.0,8452988.0,8602696.0,8369891
6070,6070,632,111111,809401.0,5365605.0,6986984.0,5953779.0,5920184.0,5210094
6071,6071,633,111111,1619033.0,2266900.0,3744991.0,2515103.0,2402362.0,2239276
6072,6072,634,111111,7520843.0,16673433.0,19236560.0,16244688.0,18055031.0,16824832
6073,6073,635,111111,38173736.0,40783236.0,43189436.0,47990008.0,42736903.0,46675803
6074,6074,636,111111,8517063.0,10634483.0,10218690.0,9519965.0,9248494.0,4097400
6075,6075,637,111110,17884815.0,17443362.0,17838258.0,17109378.0,17480262.0,14383925
6076,6076,638,111111,3831334.0,3791442.0,3930051.0,5306080.0,5332345.0,4556283
6077,6077,639,111010,4583819.0,4520919.0,4563219.0,4411351.0,4470330.0,3927534
6078,6078,640,111111,45650.0,97766.0,46090.0,117878.0,117500.0,116693
6079,6079,641,111111,2002851.0,2184901.0,1887001.0,1944947.0,1795997.0,1382247
6080,6080,600,111111,237268.0,237268.0,237268.0,237425.0,10230465.0,9786075
6081,6081,601,111111,7238078.0,17796645.0,17545626.0,16906152.0,17203044.0,15004765
6082,6082,602,111111,29482123.0,29897770.0,30993741.0,29073094.0,28773318.0,25502151
6083,6083,603,111110,211847.0,2400147.0,2700197.0,2865352.0,2449302.0,1948202
6084,6084,604,111111,2063621.0,2033352.0,2149248.0,3336970.0,4090330.0,3852748
6085,6085,605,111111,85.0,85.0,712485.0,685657.0,688184.0,584184
6086,6086,606,111111,49161520.0,49718520.0,50649490.0,50042043.0,48417553.0,49132943
6087,6087,607,111111,23474775.0,25983957.0,27097000.0,26710177.0,27179104.0,23433150
6088,6088,608,1001,705971.0,698212.0,736792.0,610759.0,584923.0,394694
6089,6089,609,101110,5538693.0,5709693.0,5717193.0,5413136.0,5359742.0,4467742
6090,6090,610,1010,1142984.0,1185784.0,1187084.0,1092861.0,1083232.0,885632
6091,6091,611,111111,4525326.0,4655851.0,5011082.0,5069233.0,4786413.0,4129660
6092,6092,612,111111,14178825.0,9338525.0,9918525.0,8763150.0,9373150.0,7013150
6093,6093,613,11001,128148.0,154741.0,178993.0,183593.0,155904.0,154649
6094,6094,769,111111,4644023.0,4568443.0,4410964.0,4272386.0,4291673.0,3636519
6095,6095,770,100,3779198.0,3840398.0,3901598.0,3864321.0,4216221.0,4098921
6096,6096,771,111111,5182926.0,4998912.0,5216365.0,4675467.0,4909902.0,5939929
6097,6097,772,111111,710568437.0,717860778.0,722222639.0,730663698.0,746369398.0,661608052
6098,6098,773,111111,6655383.0,6535980.0,6604545.0,6533487.0,9309487.0,7357387
6099,6099,774,111111,7202898.0,7160043.0,7560505.0,7110192.0,6949446.0,7112269
6100,6100,775,111101,23294682.0,23560782.0,23251482.0,22277998.0,22210320.0,18860070
6101,6101,776,111111,1108892.0,1190892.0,1151492.0,1191373.0,1199449.0,1146649
6102,6102,777,111111,1300205.0,1234205.0,1362905.0,1141818.0,1182669.0,994611
6103,6103,778,111110,1200317.0,1181147.0,1141178.0,1111786.0,1117600.0,951240
6104,6104,779,100,3619.0,3801.0,5812.0,4709.0,5282.0,3168
6105,6105,780,111111,74428235.0,86302358.0,99739921.0,99099078.0,102316841.0,93880192
6106,6106,781,111101,1075971.0,8175.0,8136.0,7031.0,6483.0,6784
6107,6107,782,111111,924894.0,910874.0,833008.0,815552.0,802525.0,768739
6108,6108,6197,111111,417949036.0,426088286.0,431004686.0,434343688.0,431392888.0,415097538
6109,6109,6198,111111,30323664.0,31576179.0,31797829.0,31708037.0,31260260.0,28324560
6110,6110,6199,111111,10384977.0,12587067.0,13212211.0,11841946.0,11992868.0,9827801
6111,6111,6200,1001,231750.0,244490.0,251814.0,234779.0,239322.0,244692
6112,6112,6201,111111,1111285.0,1144239.0,1236956.0,1099417.0,1030635.0,843888
6113,6113,6202,111111,14241793.0,14173988.0,7307169.0,7457425.0,7484375.0,6471425
6114,6114,6203,111101,1100405.0,1238512.0,1217723.0,1207396.0,1221197.0,1058439
6115,6115,6204,100000,28856.0,28391.0,27717.0,27737.0,27764.0,27795
6116,6116,6205,100000,0.0,14550.0,17500.0,20800.0,16600.0,12500
6117,6117,6206,101000,115006.0,123506.0,126506.0,127006.0,126006.0,98106
6118,6118,6207,100000,1062313.0,1197813.0,1224713.0,1237988.0,1175438.0,1019688
6119,6119,6208,111110,1342412.0,1330146.0,1352646.0,1295184.0,1227716.0,1161643
6120,6120,6209,111111,169421.0,4233841.0,4101570.0,4093763.0,4581751.0,3561371
6121,6121,6210,101111,10000.0,10000.0,111820.0,11017.0,11017.0,11017
6122,6122,797,111111,19463245.0,18827449.0,20601233.0,16092690.0,16055337.0,13509058
6123,6123,798,111111,36867843.0,37428576.0,40401691.0,40500607.0,38523491.0,30756100
6124,6124,799,111111,10982300.0,14993017.0,30674743.0,13873398.0,46435644.0,46941028
6125,6125,800,111111,2537354.0,2651266.0,2705648.0,2475135.0,2484001.0,2156276
6126,6126,801,111111,3686395.0,3903299.0,4294061.0,3981402.0,3829743.0,3320674
6127,6127,802,111111,19652675.0,11939423.0,12284682.0,11435024.0,11006502.0,9187862
6128,6128,803,111111,29882546.0,33902205.0,34911812.0,33929204.0,33706297.0,27505071
6129,6129,804,111111,5001464.0,2803618.0,3249778.0,4305733.0,4294165.0,4346841
6130,6130,805,111100,5491998.0,5627048.0,5846898.0,5491770.0,5421585.0,4690785
6131,6131,806,111111,1412481.0,1392734.0,1686668.0,1294561.0,1300183.0,1212491
6132,6132,807,111100,195400.0,152000.0,175400.0,181903.0,154103.0,157103
6133,6133,808,111110,14321981.0,14090504.0,13608141.0,13008200.0,13067178.0,11060038
6134,6134,809,111101,31925.0,118925.0,139075.0,141981.0,139881.0,44016
6135,6135,810,111111,4234969.0,4372833.0,4426460.0,4030669.0,3839981.0,3391246
6136,6136,1056,111111,10205157.0,10606527.0,11552537.0,10582333.0,10418673.0,8221088
6137,6137,1057,111111,2420447.0,2824548.0,7005300.0,7000435.0,7023114.0,7994547
6138,6138,1058,110001,10372642.0,10190045.0,10727202.0,10731149.0,10669032.0,10223997
6139,6139,1059,101111,8598537.0,8415214.0,9920297.0,7659234.0,7621561.0,5633007
6140,6140,1060,111111,2565050.0,2709700.0,2806150.0,2805501.0,2739267.0,2384967
6141,6141,1061,11,146600.0,144200.0,139200.0,135522.0,136244.0,115444
6142,6142,1062,101000,694433.0,686537.0,953963.0,898016.0,850951.0,790919
6143,6143,1063,111111,7509315.0,7664189.0,8010183.0,7166812.0,7202218.0,6032481
6144,6144,1064,100100,6299026.0,6265626.0,5989426.0,5699765.0,5835677.0,5009777
6145,6145,1065,111111,9085329.0,9348129.0,9244230.0,9058866.0,9089029.0,7909329
6146,6146,1066,111111,3309680.0,3753504.0,3802044.0,3552366.0,3554572.0,4308022
6147,6147,1067,101000,8389330.0,8040015.0,7907720.0,8084276.0,8168515.0,7209929
6148,6148,1068,111000,44185.0,44185.0,59185.0,65221.0,69216.0,63691
6149,6149,1069,110000,4425.0,16350.0,17107.0,15179.0,15257.0,14642
6150,6150,670,101001,13854028.0,13287181.0,17765350.0,16563205.0,15716928.0,15137413
6151,6151,671,111111,15000.0,25000.0,25000.0,25003.0,30003.0,30000
6152,6152,672,111111,18851052.0,19202052.0,18852052.0,19246765.0,18983695.0,15418695
6153,6153,673,100000,1110900.0,1126150.0,1129841.0,1133902.0,1130612.0,1127492
6154,6154,674,101111,2421781.0,2400615.0,2501177.0,35421404.0,62436453.0,36389856
6155,6155,675,100,4020364.0,4092864.0,4117864.0,3860590.0,3781895.0,3290495
6156,6156,676,101101,1839665.0,1842525.0,1830936.0,1743537.0,1737378.0,1764754
6157,6157,677,111111,4025272.0,5807272.0,6467272.0,5139083.0,4891583.0,3687083
6158,6158,678,111111,16446328.0,6576480.0,6806680.0,6385440.0,4121650.0,0
6159,6159,679,110010,2404413.0,2320713.0,2280413.0,2247037.0,2300159.0,1994459
6160,6160,680,111110,0.0,16710.0,10000.0,10000.0,15000.0,15000
6161,6161,681,10100,165003.0,146003.0,157003.0,135503.0,135503.0,100503
6162,6162,682,111111,23013672.0,24176925.0,24018053.0,22774395.0,21332975.0,18817458
6163,6163,683,110100,741970.0,729970.0,704970.0,682988.0,686598.0,582598
6164,6164,947,111000,279485.0,192300.0,221950.0,231200.0,196800.0,190900
6165,6165,948,10,7741320.0,7669764.0,7342015.0,7100696.0,7263242.0,6321276
6166,6166,949,111111,1937103.0,2011049.0,2096791.0,2096766.0,2143318.0,1819779
6167,6167,950,111111,11968620.0,7634815.0,7705010.0,7571790.0,7447240.0,6699235
6168,6168,951,111111,11658726.0,12337101.0,12771804.0,12595729.0,12288659.0,10033968
6169,6169,952,111110,4879615.0,4898351.0,5235949.0,4893396.0,4932123.0,4288212
6170,6170,953,111100,1342433.0,1280533.0,516871.0,496420.0,439420.0,384420
6171,6171,954,111111,34154766.0,33804187.0,34270738.0,33337280.0,33581930.0,31403860
6172,6172,955,11101,4460781.0,4458398.0,4396617.0,4412347.0,4425650.0,3833291
6173,6173,956,111111,1647091.0,1675241.0,3289676.0,2929998.0,2805830.0,2601520
6174,6174,957,111111,753669.0,748404.0,736636.0,1083847.0,1087398.0,1031573
6175,6175,958,110001,499388.0,612030.0,651279.0,591140.0,575843.0,406274
6176,6176,959,111111,26155.0,23383.0,19357.0,19362.0,19362.0,19362
6177,6177,960,111111,4199390.0,3936590.0,13744990.0,12945615.0,12894415.0,9962215
6178,6178,6155,111111,58064745.0,64132282.0,66243871.0,59887008.0,61424123.0,52847853
6179,6179,6156,111100,276457.0,314028.0,291080.0,261307.0,261322.0,239030
6180,6180,6157,111111,2306300.0,2739950.0,3147430.0,3137066.0,3264716.0,3056546
6181,6181,6158,111111,1129646.0,1130541.0,1147938.0,1104099.0,1101271.0,973144
6182,6182,6159,111111,12920603.0,13470860.0,13653964.0,13089893.0,13532882.0,11283282
6183,6183,6160,111111,11789906.0,12457329.0,20594438.0,20039546.0,20424823.0,17578597
6184,6184,6161,111111,54884.0,0.0,0.0,20.0,20.0,20
6185,6185,6162,111111,41611101.0,42968999.0,44819715.0,39903781.0,40411075.0,34010875
6186,6186,6163,101010,664376.0,701126.0,748426.0,672401.0,645612.0,556112
6187,6187,6164,100000,292284.0,360886.0,406531.0,326958.0,318295.0,273066
6188,6188,6165,111111,87800.0,90000.0,94200.0,74935.0,71360.0,61660
6189,6189,6166,110000,100847.0,6340.0,5341.0,5341.0,5341.0,5341
6190,6190,6167,111111,0.0,0.0,20793040.0,19844688.0,19944688.0,17494688
6191,6191,6168,111,,,,100.0,4987600.0,4218000
6192,6192,699,111111,6035090.0,6472390.0,6604990.0,6829538.0,6927338.0,6344038
6193,6193,700,111111,13705361.0,12914311.0,13847661.0,12979138.0,12306449.0,9965299
6194,6194,701,111111,13035232.0,14860830.0,15406555.0,16388379.0,15300659.0,13647158
6195,6195,702,101101,404246.0,393396.0,170250.0,180153.0,163653.0,180903
6196,6196,703,111111,86800934.0,82975510.0,78528528.0,74699187.0,69012821.0,55124047
6197,6197,704,111111,262689.0,290520.0,6435882.0,6445674.0,6528651.0,5503530
6198,6198,705,111111,2922210.0,2986200.0,3491010.0,3725640.0,3832290.0,2666250
6199,6199,706,111111,1372527.0,1497753.0,1614880.0,1607379.0,1533568.0,1185788
6200,6200,707,111111,4577928.0,5160888.0,5523388.0,7339457.0,6774788.0,6821498
6201,6201,708,111110,44689345.0,36605400.0,40504200.0,36229314.0,31680714.0,20922914
6202,6202,709,101011,1255513.0,1352145.0,1560502.0,1168458.0,1129352.0,999489
6203,6203,710,100000,2333.0,2526.0,3269.0,2069.0,2180.0,1849
6204,6204,711,111111,1049104.0,938604.0,974304.0,914829.0,998129.0,642829
6205,6205,712,110,5000.0,5000.0,5000.0,5000.0,5000.0,5000
6206,6206,783,111111,11122346.0,12576506.0,13772186.0,27069904.0,38877904.0,39220604
6207,6207,784,111111,11309672.0,12265672.0,12641672.0,12941028.0,13209246.0,12083282
6208,6208,785,101000,75299961.0,78385336.0,81112900.0,77313352.0,73689554.0,62478896
6209,6209,786,111111,76717395.0,76350735.0,75122244.0,74146391.0,75178423.0,68107039
6210,6210,787,111111,42252170.0,32416447.0,32591479.0,27267862.0,28054818.0,28824096
6211,6211,788,111111,4535995.0,4462195.0,4422495.0,4303323.0,4472353.0,3879953
6212,6212,789,110111,26369906.0,26518059.0,30304058.0,27760680.0,25670815.0,24193985
6213,6213,790,111111,6667383.0,7186614.0,7926635.0,7443680.0,7304067.0,6070981
6214,6214,791,111101,1412432.0,1389632.0,1342132.0,1307205.0,1314064.0,1116464
6215,6215,792,100100,5000.0,5000.0,5000.0,5000.0,5000.0,5000
6216,6216,793,101100,3028167.0,2946319.0,3167323.0,2604657.0,2429672.0,2346562
6217,6217,794,111010,4968850.0,4888450.0,4720950.0,4573656.0,4594133.0,3897333
6218,6218,795,111111,63618565.0,76921625.0,78986245.0,73840343.0,73199651.0,52466971
6219,6219,796,11101,13959302.0,14160302.0,15192652.0,14576708.0,13942388.0,14037776
6220,6220,975,110000,5737406.0,5735806.0,5829406.0,5799832.0,5729432.0,5560632
6221,6221,976,111111,30272521.0,29342214.0,30581495.0,29130094.0,30403150.0,27002786
6222,6222,977,111111,148703478.0,163251301.0,151291637.0,159293617.0,154266735.0,145574789
6223,6223,978,111111,8593802.0,10503402.0,10709036.0,12199269.0,12591818.0,11569319
6224,6224,979,111111,5423493.0,5380573.0,5734618.0,9054215.0,7810495.0,6349545
6225,6225,980,101111,87456653.0,84154006.0,113275532.0,108540574.0,107298215.0,100211624
6226,6226,981,111111,432748.0,1600962.0,1239885.0,1349727.0,808600.0,3278950
6227,6227,982,110110,3470324.0,3410822.0,3463631.0,3433373.0,1788225.0,1685312
6228,6228,983,111111,2590238.0,2692260.0,2713718.0,2945338.0,2943753.0,8657618
6229,6229,984,111111,3891717.0,4930015.0,4888495.0,4932369.0,5224884.0,5393704
6230,6230,985,111111,3605662.0,4481662.0,4716962.0,4583841.0,4897596.0,6800796
6231,6231,986,111111,39014943.0,33656629.0,20701401.0,15724598.0,9046140.0,12680507
6232,6232,987,101,,,,0.0,0.0,147032
6233,6233,656,111110,492464.0,486224.0,505141.0,504039.0,484943.0,489810
6234,6234,657,111111,21904.0,20449.0,21634.0,19688.0,1535665.0,3102734
6235,6235,658,111111,9694927.0,9566487.0,10010488.0,9781741.0,9565206.0,9181282
6236,6236,659,10001,17220030.0,17742600.0,18467070.0,17985069.0,17291829.0,17632649
6237,6237,660,111111,197258285.0,229692857.0,231612356.0,227787159.0,219778714.0,196132393
6238,6238,661,101111,3753618.0,3698669.0,3583933.0,3497078.0,3511473.0,3033465
6239,6239,662,111111,14328690.0,14253790.0,15179990.0,14074510.0,13753260.0,11630310
6240,6240,663,111111,36756461.0,36907363.0,50452033.0,46077920.0,36350354.0,8368592
6241,6241,664,111111,29264513.0,30281213.0,31519763.0,30392877.0,50825549.0,54717195
6242,6242,665,111100,377022.0,410022.0,475022.0,375087.0,323087.0,258487
6243,6243,666,111111,890413.0,1073413.0,1130413.0,1084157.0,1045157.0,1054157
