,act_no,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT
4006,4561,6,0,1,6,1,1212,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,814885,45.5083,0,50834,1,0,0,0,0,0
4007,4562,6,0,1,1,1,613,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,10,12631347,76.141601,5283530,211694102,6161,2595718,31485,0,0,4610524
4008,4564,5,0,1,1,1,564,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,583071,34.79893247,0,_,_,_,_,_,_,_
4009,4565,5,0,1,7,1,1591,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,6494312,33.59325149,0,121458,39,185,0,0,0,0
4010,4566,6,1,0,3,1,1102,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,18486160,30.11536813,0,9910259,281,0,0,0,0,0
4011,4567,5,0,1,2,1,997,0,1,0,0,0,0,0,0,0,0,5,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,6,96445310,19.29589889,0,455666,8,28994,35369,0,0,0
4012,4568,6,1,0,3,1,934,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,8,15149797,21.94036083,0,138987,20,55669,69,0,0,0
4013,4569,5,1,0,2,1,582,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,1824829,21.4687,0,72970,4,156,0,0,0,0
4014,4571,6,1,0,3,1,363,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,10,2956303,47.39159118,0,3713256,43,0,0,0,0,0
4015,4572,3,1,0,7,1,341,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,1,8,85340,22.40162123,0,_,_,_,_,_,_,_
4016,4574,6,1,0,3,1,2501,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,11686221,37.30349921,0,48709,7,0,0,0,0,0
4017,4575,6,0,1,8,1,886,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,4391908,22.1992,0,_,_,_,_,_,_,_
4018,4576,6,0,1,4,1,851,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,63359,43.679,0,1699195,453,153960,1408,0,0,0
4019,4578,3,1,0,6,1,467,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,2135717,21.679688,0,81808,5,0,0,0,81583,0
4020,4579,6,1,0,3,1,439,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,8,712947,18.0835233,0,292460,18,174,0,0,0,0
4021,4580,4,0,1,1,1,227,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,459408,22.84451442,0,20098,6,0,0,0,0,0
4022,4581,6,0,1,8,1,9024,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,7563252,54.26493625,0,85965,20,0,0,0,0,0
4023,4582,3,1,0,5,1,5320,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1384883,36.50006119,0,_,_,_,_,_,_,_
4024,4583,1,0,1,2,1,906,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,5937,100.3154,0,12935,7,184,0,0,0,0
4025,4584,3,0,1,9,1,608,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,13199964,38.25206021,0,11459,1,0,0,0,0,0
4026,4585,2,0,1,3,1,493,0,0,1,0,0,0,0,0,0,0,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,9,28063984,41.15960916,0,_,_,_,_,_,_,_
4027,4587,5,1,0,1,1,455,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,3590400,57.05611015,0,840824,47,0,0,0,0,245
4028,4589,6,1,0,6,1,2565,0,0,0,0,1,0,0,0,0,0,4,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,8,36602231,39.14976994,0,12272092,390,0,0,0,0,4355
4029,4590,6,0,1,7,1,962,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,8,4229976,52.52110359,0,3206873,188,1996314,0,0,0,45424
4030,4591,6,0,1,4,1,879,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,2,9,18125543,71.0236131,0,21188478,451,3621,0,5357,0,14444
4031,4592,4,1,0,4,1,660,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,2166897,31.09652343,0,1118,9,0,0,0,0,0
4032,4593,6,1,0,5,1,632,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,2094402,43.33105921,0,563806,58,140417,0,0,0,96
4033,4594,6,0,1,1,1,584,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,4235068,22.19150072,0,115019,38,16127,0,0,0,21496
4034,4595,6,0,1,3,1,583,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,3,2271491,38.56445123,0,9377128,331,9304586,0,0,0,0
4035,4597,6,1,0,6,1,6531,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,49425412,29.45839125,0,5226971,248,177,0,0,0,0
4036,4598,6,0,1,8,1,3509,0,0,0,0,1,0,0,0,0,0,4,5,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,3,9,28885208,55.18519582,11540625,2294819,356,201873,0,0,0,228
4037,4599,5,1,0,3,1,894,0,0,0,1,0,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,8,77716943,42.85063214,0,181312,12,0,0,0,0,0
4038,4600,2,1,0,6,1,816,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,876652,40.27705664,0,_,_,_,_,_,_,_
4039,4601,6,1,0,5,1,564,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,91148,41.9128,0,_,_,_,_,_,_,_
4040,4602,4,1,0,8,1,470,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,2202416,40.84389113,0,_,_,_,_,_,_,_
4041,4603,5,0,1,2,1,220,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,5,5966,44.966,0,524862,61,11979,0,0,0,183
4042,4604,3,0,1,7,1,5170,0,0,0,0,0,0,1,0,0,0,5,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,4,2,189201350,51.59700804,0,_,_,_,_,_,_,_
4043,4605,5,0,1,6,1,8385,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,1141520,22.04490442,0,358878,8,312736,0,0,0,0
4044,4606,6,0,1,7,1,934,0,0,0,0,1,0,0,0,0,0,5,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,9,247249448,31.03902131,0,1533703,205,0,0,0,0,120
4045,4607,2,1,0,2,1,990,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,439408,37.7325828,0,_,_,_,_,_,_,_
4046,4608,5,1,0,2,1,836,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,84828,52.45397164,0,31882,4,0,0,0,0,0
4047,4609,6,1,0,3,1,764,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,15984727,32.40764058,0,63615,6,219,0,0,0,0
4048,4610,5,0,1,7,1,687,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,626629,64.0377,0,2189445,23,0,0,0,0,127
4049,4611,6,0,1,6,1,665,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,10,18129426,30.26287858,0,13647163,992,0,0,0,0,0
4050,4612,1,1,0,3,1,615,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1052810,26.31794063,0,_,_,_,_,_,_,_
4051,4613,6,0,1,7,1,10341,0,0,0,0,1,0,0,0,0,0,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,4118603,46.1230561,0,202053,19,391,0,0,0,8329
4052,4614,1,1,0,3,1,2818,0,0,0,1,0,0,0,0,0,0,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,1065203,55.03461139,0,58859,1,0,0,0,0,0
4053,4615,6,1,0,4,1,1451,0,0,0,1,0,0,0,0,0,0,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,2,9,17931478,22.45310409,0,2713489,192,580573,86,0,0,0
4054,4616,6,0,1,3,1,1282,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,8429735,21.4687,0,10282216,110,0,0,0,0,0
4055,4617,1,1,0,2,1,919,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1692934,21.4687,0,_,_,_,_,_,_,_
4056,4618,6,1,0,8,1,911,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,10,33308102,34.86680209,0,11682978,1898,340,0,0,0,14427
4057,4619,2,1,0,6,1,583,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,35498,42.0219,0,_,_,_,_,_,_,_
4058,4621,6,0,1,2,1,2185,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,2,11,5020835,88.73077206,0,167061329,3892,1103996,6406,0,0,13938025
4059,4622,4,0,1,2,1,935,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,74623,65.0354,0,89633,5,0,0,0,0,0
4060,4623,2,1,0,3,1,702,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,2,7038118,24.797,0,_,_,_,_,_,_,_
4061,4624,6,1,0,5,1,680,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,10,8601589,45.4569739,0,5919811,112,32893,0,0,0,422
4062,4625,6,0,1,8,1,664,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,8,398305,68.95568247,0,44426800,2431,13597289,0,0,0,188
4063,4626,3,1,0,2,1,513,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,268028,30.72577137,0,_,_,_,_,_,_,_
4064,4627,3,1,0,1,1,406,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,94350,20.72921531,0,100809,7,70142,0,0,0,0
4065,4628,6,1,0,3,1,3434,0,0,0,1,0,0,0,0,0,0,5,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,8,224961476,26.86139534,0,95973,48,0,0,0,0,0
4066,4629,6,0,1,5,2,5376,0,0,0,0,0,0,1,0,0,0,4,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,70927088,41.18998485,51412600,18351971,3478,2758,34299,0,0,44085
4067,4630,6,0,1,6,1,1783,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,5586001,66.2687,0,21858914,281,0,0,0,0,0
4068,4631,4,0,1,4,1,1604,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,166878,37.084,0,189567,4,0,0,0,0,0
4069,4632,6,1,0,5,1,1067,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,2404293,42.724,0,_,_,_,_,_,_,_
4070,4633,4,0,1,3,1,648,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,3,4,35385867,27.15746932,0,17279,2,0,0,0,0,0
4071,4634,6,0,1,9,1,621,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,9907,31.8204,0,18571,4,0,0,0,0,0
4072,4635,6,0,1,4,1,620,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,5603450,22.62898887,0,32679,4,0,0,0,0,0
4073,4638,5,1,0,5,1,234,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,405490,33.0853,0,701848,130,1140,0,0,0,23323
4074,4639,6,0,1,8,1,1827,0,0,0,0,0,0,1,0,0,0,5,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,11,126134442,42.79526229,0,310266471,10509,1350328,1749290,0,0,2977081
4075,4640,6,0,1,4,1,883,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,356873,26.13457314,0,95426,5,0,0,0,0,0
4076,4641,4,1,0,1,1,687,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,127923,37.46878841,0,1352,1,0,0,0,0,0
4077,4642,6,1,0,4,1,605,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,3,20687409,28.44664929,0,288873,3,0,0,0,0,0
4078,4643,6,1,0,4,1,515,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,10,9783399,28.12935678,0,49267592,2365,8335753,876018,0,0,167107
4079,4644,6,0,1,4,1,504,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,9,6869516,81.17436414,0,2254069,100,0,24581,0,0,97
4080,4645,1,0,1,5,1,4133,0,0,0,0,1,0,0,0,0,0,2,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,52964,38.9877,0,60,1,0,0,0,0,0
4081,4647,1,0,1,1,1,900,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,4782250,22.58354378,0,_,_,_,_,_,_,_
4082,4648,6,0,1,1,1,659,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,4,916884,23.36100516,0,611,9,0,0,0,0,0
4083,4649,5,1,0,4,1,647,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,2847814,30.92343,0,968941,77,26627,0,0,0,0
4084,4650,2,1,0,4,1,645,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,4145994,15.8177,0,_,_,_,_,_,_,_
4085,4651,6,0,1,1,1,564,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,1932519,95.43141049,0,36973,7,0,0,0,0,0
4086,4652,6,1,0,6,1,5855,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,3,9,96027472,32.5829669,0,3192282,98,0,0,0,0,0
4087,4653,1,0,1,9,1,7410,0,0,0,0,0,0,0,0,1,0,2,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,2560931,32.81295793,0,_,_,_,_,_,_,_
4088,4654,2,1,0,1,1,4200,0,1,0,0,0,0,0,0,0,0,4,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,3,2,50684574,51.60435985,0,4030,2,0,0,0,0,0
4089,4655,6,1,0,7,1,2341,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,4625947,72.41480619,0,_,_,_,_,_,_,_
4090,4656,2,1,0,5,1,2042,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,5711230,25.32891439,0,_,_,_,_,_,_,_
4091,4657,6,1,0,4,1,956,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,9,6701222,25.19290389,0,672691,76,0,0,0,0,0
4092,4658,6,0,1,5,1,662,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,4,6012521,26.68750065,0,1636,7,0,0,0,0,0
4093,4659,2,1,0,7,1,576,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,3438319,37.9776359,0,78489,7,0,0,0,0,0
4094,4660,5,1,0,7,1,408,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,3889996,22.50675105,0,3683,1,0,0,0,0,0
4095,4661,6,0,1,6,1,719,0,0,0,0,1,0,0,0,0,0,6,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,8,208503780,25.18161125,0,825840,44,49475,0,0,0,4654
4096,4662,5,1,0,4,1,646,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,2002542,22.46453417,0,_,_,_,_,_,_,_
4097,4663,5,0,1,7,1,590,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,201251,28.0399,0,_,_,_,_,_,_,_
4098,4664,1,0,1,7,1,574,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,3906846,32.0117,0,_,_,_,_,_,_,_
4099,4665,6,1,0,5,1,567,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,2753554,31.49484598,0,314626,67,0,0,0,0,0
4100,4666,3,1,0,2,1,539,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,365582,21.4687,0,12153,5,0,0,0,0,0
4101,4667,6,1,0,4,1,529,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,6,6533727,49.6989585,0,64247,2,0,0,0,0,0
4102,4668,6,0,1,7,1,408,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,8,96398,42.50064651,0,865697,51,2496,0,0,826,148
4103,4670,6,0,1,3,1,969,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,8,6346501,29.90365998,0,511461,172,229750,0,0,0,0
4104,4671,5,0,1,2,1,907,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,1,4576596,23.1953,0,470489,14,0,0,0,0,0
4105,4672,6,0,1,3,1,718,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,11351436,112.4485443,0,12110017,588,0,0,6522,0,136249
4106,4674,4,0,1,8,1,583,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,4559651,52.98907195,0,75592,5,315,202,0,0,0
4107,4676,6,0,1,8,1,9932,0,0,0,0,1,0,0,0,0,0,4,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,4,8,98545880,30.37635056,0,2551456,254,2219592,0,0,0,11
4108,4677,6,0,1,8,1,8417,0,0,0,0,1,0,0,0,0,0,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,42881629,24.04702022,0,25390831,993,3761408,0,8990,0,149
4109,4678,6,0,1,3,1,791,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,11,5839745,72.17599064,0,69823485,3056,820938,62116,0,0,831910
4110,4679,6,1,0,2,1,751,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,2,1,8,4563763,22.73988687,0,6052005,182,391,0,0,0,0
4111,4680,5,1,0,2,1,658,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,1849300,22.54133922,0,_,_,_,_,_,_,_
4112,4681,6,1,0,7,1,541,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,11555389,29.88197825,0,170182,7,158,0,0,54,0
4113,4682,3,0,1,5,1,206,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,456000,21.4687,0,484600,21,783,0,18279,0,0
