,Unnamed: 0,act_no,orr_dt,orr_ord,orr_rtn_hur,lst_cns_hur,iem_cd,sby_dit_cd,cns_qty,orr_pr,orr_mdi_dit_cd,cur_cd,trd_cur_xcg_rt
27867,27867,acc_7039,20220204,1,23,1,US25459W4583,2,1,40.5,3,USD,1205.4
27868,27868,acc_7039,20220207,1,7,8,US74347R2067,2,1,70.46,3,USD,1199.5
27869,27869,acc_7039,20220209,2,21,23,US25459W4583,2,1,47.0,3,USD,1197.8
27870,27870,acc_7039,20220209,1,21,23,US25459W4583,2,1,47.0,3,USD,1197.8
27871,27871,acc_7039,20220210,1,8,8,US25459W4583,2,1,45.88,3,USD,1196.0
27872,27872,acc_7039,20220211,1,9,9,US25459Y6941,2,1,134.77,3,USD,1196.0
27873,27873,acc_7039,20220211,2,9,9,US25459W4583,2,1,39.4,3,USD,1196.0
27874,27874,acc_7039,20220214,1,20,21,US25459W4583,2,1,38.41,3,USD,1199.6
27875,27875,acc_7039,20220217,1,0,4,US74347R2067,2,1,67.0,3,USD,1196.9
27876,27876,acc_7039,20220217,2,23,23,US25459W4583,2,1,43.5,3,USD,1196.9
27877,27877,acc_7039,20220217,3,23,4,US74347X8314,2,1,53.0,3,USD,1196.9
27878,27878,acc_7039,20220223,4,0,0,US25459W4583,1,94,39.0,3,USD,1194.7
27879,27879,acc_7039,20220223,5,0,0,US74347R2067,1,65,63.14,3,USD,1194.7
27880,27880,acc_7039,20220223,2,0,0,US25459Y6941,1,42,125.33,3,USD,1194.7
27881,27881,acc_7039,20220223,1,0,0,US88160R1014,1,15,803.77,3,USD,1194.7
27882,27882,acc_7039,20220223,3,0,0,US74347X8314,1,97,48.95,3,USD,1194.7
27883,27883,acc_7039,20220225,1,2,2,US25459Y6941,2,2,124.0,3,USD,1199.4
27884,27884,acc_7039,20220225,2,2,2,US74347X8314,2,3,51.3,3,USD,1199.4
27885,27885,acc_7039,20220225,3,2,2,US25459Y6941,2,2,123.5,3,USD,1199.4
27886,27886,acc_7039,20220225,4,3,4,US25459Y6941,2,2,124.0,3,USD,1199.4
27887,27887,acc_7039,20220225,6,23,23,US74347X8314,2,5,49.4,3,USD,1199.4
27888,27888,acc_7039,20220225,5,22,22,US74347X8314,2,5,50.5,3,USD,1199.4
27889,27889,acc_7039,20220228,2,1,1,US25459Y6941,2,1,121.02,3,USD,1202.7
27890,27890,acc_7039,20220228,4,2,4,US74347X8314,2,3,50.0,3,USD,1202.7
27891,27891,acc_7039,20220228,1,1,2,US74347X8314,2,4,51.8,3,USD,1202.7
27892,27892,acc_7039,20220228,8,21,22,US25459Y6941,2,1,116.54,3,USD,1202.7
27893,27893,acc_7039,20220228,6,21,22,US25459Y6941,2,1,116.54,3,USD,1202.7
27894,27894,acc_7039,20220228,5,20,20,US25459Y6941,2,1,117.64,3,USD,1202.7
27895,27895,acc_7039,20220228,3,2,4,US25459Y6941,2,1,118.0,3,USD,1202.7
27896,27896,acc_7039,20220228,7,21,21,US74347X8314,2,2,50.0,3,USD,1202.7
27897,27897,acc_7039,20220301,3,18,23,US25459Y6941,2,1,113.0,3,USD,1202.7
27898,27898,acc_7039,20220301,1,0,1,US74347X8314,2,3,51.0,3,USD,1202.7
27899,27899,acc_7039,20220301,5,21,0,US88160R1014,2,1,857.0,3,USD,1202.7
27900,27900,acc_7039,20220301,2,9,9,US74347X8314,2,3,50.36,3,USD,1202.7
27901,27901,acc_7039,20220301,4,18,18,US88160R1014,2,1,860.0,3,USD,1202.7
27902,27902,acc_7039,20220302,1,0,0,US74347X8314,2,2,49.5,3,USD,1205.6
27903,27903,acc_7039,20220302,2,18,0,US88160R1014,2,1,860.0,3,USD,1205.6
27904,27904,acc_7039,20220303,1,1,2,US74347X8314,2,2,50.4,3,USD,1205.0
27905,27905,acc_7039,20220303,2,1,4,US88160R1014,2,1,850.0,3,USD,1205.0
27906,27906,acc_7039,20220303,3,23,0,US74347X8314,2,3,52.0,3,USD,1205.0
27907,27907,acc_7039,20220304,1,1,1,US74347X8314,2,3,47.1,3,USD,1203.6
27908,27908,acc_7039,20220304,3,2,2,US74347X8314,2,2,48.0,3,USD,1203.6
27909,27909,acc_7039,20220304,2,1,1,US25459Y6941,2,1,105.5,3,USD,1203.6
27910,27910,acc_7039,20220307,2,6,6,US74347X8314,2,3,42.36,3,USD,1211.5
27911,27911,acc_7039,20220307,1,1,2,US74347X8314,2,2,45.0,3,USD,1211.5
27912,27912,acc_7039,20220307,3,9,9,US74347X8314,2,1,42.5,3,USD,1211.5
27913,27913,acc_7039,20220308,1,2,3,US74347X8314,2,2,44.0,3,USD,1225.4
27914,27914,acc_7039,20220310,1,9,9,US74347X8314,2,1,45.09,3,USD,1234.5
27915,27915,acc_7039,20220311,2,19,23,US74347X8314,2,1,45.2,3,USD,1228.7
27916,27916,acc_7039,20220311,1,3,5,US74347X8314,2,1,43.0,3,USD,1228.7
27917,27917,acc_7039,20220314,1,2,2,US74347X8314,2,1,40.36,3,USD,1232.4
27918,27918,acc_7039,20220316,1,23,2,US74347X8314,2,3,46.0,3,USD,1241.7
27919,27919,acc_7039,20220317,2,18,19,US25459Y6941,2,1,115.0,3,USD,1240.4
27920,27920,acc_7039,20220317,1,18,19,US74347X8314,2,1,47.5,3,USD,1240.4
27921,27921,acc_7039,20220317,3,22,23,US74347X8314,2,1,47.5,3,USD,1240.4
27922,27922,acc_7039,20220321,1,21,21,US74347X8314,2,1,52.78,3,USD,1211.1
27923,27923,acc_7039,20220323,1,0,1,US74347X8314,2,2,55.0,3,USD,1221.4
27924,27924,acc_7039,20220323,2,17,18,US74347X8314,2,1,55.4,3,USD,1221.4
27925,27925,acc_7039,20220323,3,20,22,US74347X8314,2,1,54.2,3,USD,1221.4
27926,27926,acc_7039,20220325,2,22,0,US74347X8314,2,2,56.0,3,USD,1219.4
27927,27927,acc_7039,20220325,1,0,0,US74347X8314,2,1,55.0,3,USD,1219.4
27928,27928,acc_7039,20220330,1,0,2,US74347X8314,2,2,61.2,3,USD,1220.5
27929,27929,acc_7039,20220401,1,23,0,US74347X8314,2,2,57.5,3,USD,1210.7
27930,27930,acc_7039,20220405,1,20,21,US74347X8314,2,3,61.0,3,USD,1216.7
27931,27931,acc_7039,20220406,1,1,3,US74347X8314,2,3,52.5,3,USD,1212.6
27932,27932,acc_7039,20220407,1,0,1,US74347X8314,2,3,51.8,3,USD,1219.1
27933,27933,acc_7039,20220411,1,23,23,US74347X8314,2,3,49.0,3,USD,1224.0
27934,27934,acc_7039,20220412,1,6,7,US74347X8314,2,3,47.54,3,USD,1232.0
27935,27935,acc_7039,20220414,1,8,8,US74347X8314,2,3,46.75,3,USD,1227.7
27936,27936,acc_7039,20220419,1,7,7,US74347X8314,2,2,48.9,3,USD,1232.8
27937,27937,acc_7039,20220420,1,6,6,US74347X8314,2,1,48.6,3,USD,1234.9
27938,27938,acc_7039,20220420,2,23,0,US74347X8314,2,2,48.5,3,USD,1234.9
27939,27939,acc_7039,20220421,1,0,0,US74347X8314,2,2,48.5,3,USD,1237.1
27940,27940,acc_7039,20220421,3,6,7,US74347X8314,2,2,44.8,3,USD,1237.1
27941,27941,acc_7039,20220421,2,1,1,US74347X8314,2,1,47.0,3,USD,1237.1
27942,27942,acc_7039,20220422,1,18,22,US74347X8314,2,1,44.0,3,USD,1236.4
27943,27943,acc_7039,20220422,2,23,0,US74347X8314,2,1,43.5,3,USD,1236.4
27944,27944,acc_7039,20220425,1,6,7,US74347X8314,2,1,42.91,3,USD,1241.7
27945,27945,acc_7039,20220425,2,6,7,US74347X8314,2,1,42.95,3,USD,1241.7
27946,27946,acc_7039,20220425,3,19,20,US74347X8314,2,1,40.0,3,USD,1241.7
27947,27947,acc_7039,20220425,4,20,22,US25459Y6941,2,1,92.0,3,USD,1241.7
27948,27948,acc_7039,20220425,5,21,22,US74347X8314,2,1,40.5,3,USD,1241.7
27949,27949,acc_7039,20220426,2,22,22,US74347X8314,2,1,41.0,3,USD,1247.1
27950,27950,acc_7039,20220426,3,23,0,US74347X8314,2,1,39.0,3,USD,1247.1
27951,27951,acc_7039,20220426,1,7,7,US74347X8314,2,1,37.72,3,USD,1247.1
27952,27952,acc_7039,20220427,1,0,4,US74347X8314,2,1,38.0,3,USD,1248.3
27953,27953,acc_7039,20220428,1,22,22,US74347X8314,2,1,39.0,3,USD,1263.1
27954,27954,acc_7039,20220429,1,2,3,US74347X8314,2,1,37.5,3,USD,1269.4
27955,27955,acc_7039,20220429,2,23,1,US74347X8314,2,1,39.0,3,USD,1269.4
27956,27956,acc_7039,20220502,1,20,20,US74347X8314,2,1,35.9,3,USD,1265.4
27957,27957,acc_7039,20220502,2,21,3,US74347X8314,2,1,35.2,3,USD,1265.4
27958,27958,acc_7039,20220503,1,21,22,US74347X8314,2,1,37.8,3,USD,1265.8
27959,27959,acc_7039,20220504,1,3,3,US74347X8314,2,2,38.5,3,USD,1265.7
27960,27960,acc_7039,20220505,3,23,0,US74347X8314,2,1,36.5,3,USD,1265.7
27961,27961,acc_7039,20220505,1,1,4,US74347X8314,2,1,35.0,3,USD,1265.7
27962,27962,acc_7039,20220505,2,22,22,US74347X8314,2,1,40.0,3,USD,1265.7
27963,27963,acc_7039,20220506,1,0,0,US74347X8314,2,1,34.8,3,USD,1261.8
27964,27964,acc_7039,20220506,2,21,21,US74347X8314,2,1,35.0,3,USD,1261.8
27965,27965,acc_7039,20220509,1,0,4,US74347X8314,2,1,30.5,3,USD,1272.7
27966,27966,acc_7039,20220511,1,6,7,US74347X8314,2,1,28.8,3,USD,1275.5
27967,27967,acc_7039,20220512,3,22,22,US74347X8314,2,1,27.0,3,USD,1277.0
27968,27968,acc_7039,20220512,1,1,2,US74347X8314,2,1,27.3,3,USD,1277.0
27969,27969,acc_7039,20220512,2,19,20,US74347X8314,2,1,27.5,3,USD,1277.0
27970,27970,acc_7039,20220516,1,1,1,US74347X8314,2,1,30.5,3,USD,1286.0
27971,27971,acc_7039,20220516,2,21,22,US74347X8314,2,1,31.0,3,USD,1286.0
27972,27972,acc_7039,20220518,1,0,2,US74347X8314,2,1,29.0,3,USD,1277.2
27973,27973,acc_7039,20220520,1,0,1,US74347X8314,2,1,26.0,3,USD,1274.6
27974,27974,acc_7039,20220524,1,22,23,US74347X8314,2,1,26.0,3,USD,1267.7
27975,27975,acc_7039,20220531,1,22,22,US74347X8314,2,1,32.5,3,USD,1245.8
27976,27976,acc_7039,20220603,1,22,22,US74347X8314,2,1,33.3,3,USD,1251.2
27977,27977,acc_7039,20220606,1,23,0,US74347X8314,2,2,33.0,3,USD,1251.2
27978,27978,acc_7039,20220610,1,22,23,US74347X8314,2,1,27.5,3,USD,1257.6
27979,27979,acc_7039,20220613,1,23,4,US74347X8314,2,1,23.0,3,USD,1266.0
27980,27980,acc_7039,20220615,1,7,7,US74347X8314,2,1,25.25,3,USD,1289.7
27981,27981,acc_7039,20220616,3,23,23,US74347X8314,1,137,22.3,3,USD,1291.3
27982,27982,acc_7039,20220616,2,23,23,US25459Y6941,1,15,57.38,3,USD,1291.3
27983,27983,acc_7039,20220616,1,0,0,US88160R1014,1,4,649.0,3,USD,1291.3
27984,27984,acc_4910,20220104,7,23,23,US53656F4173,2,3,15.17,3,USD,1190.8
27985,27985,acc_4910,20220104,4,23,23,US72919P2020,2,10,28.72,3,USD,1190.8
27986,27986,acc_4910,20220104,2,23,0,US37954Y1525,2,20,20.7,3,USD,1190.8
27987,27987,acc_4910,20220104,1,0,0,US72919P2020,2,5,27.57,3,USD,1190.8
27988,27988,acc_4910,20220104,5,23,23,US12468P1049,2,1,31.88,3,USD,1190.8
27989,27989,acc_4910,20220104,6,23,1,US25459Y5208,2,15,25.2,3,USD,1190.8
27990,27990,acc_4910,20220104,8,23,23,US4642882249,2,1,21.22,3,USD,1190.8
27991,27991,acc_4910,20220104,9,23,23,US72919P2020,2,5,28.52,3,USD,1190.8
27992,27992,acc_4910,20220104,3,23,23,US37954Y1525,2,10,21.01,3,USD,1190.8
27993,27993,acc_4910,20220105,1,0,0,US12468P1049,2,1,30.67,3,USD,1194.3
27994,27994,acc_4910,20220105,3,23,0,US37954Y1525,2,10,20.52,3,USD,1194.3
27995,27995,acc_4910,20220105,4,23,0,US53656F4173,2,5,14.72,3,USD,1194.3
27996,27996,acc_4910,20220105,5,23,0,US72919P2020,2,5,27.91,3,USD,1194.3
27997,27997,acc_4910,20220105,6,23,23,US4642882249,2,1,20.73,3,USD,1194.3
27998,27998,acc_4910,20220105,7,23,4,US64828T2015,2,5,10.87,3,USD,1194.3
27999,27999,acc_4910,20220105,2,0,0,US69608A1088,2,1,18.01,3,USD,1194.3
28000,28000,acc_4910,20220106,8,23,0,US37954Y1525,2,2,19.23,3,USD,1198.2
28001,28001,acc_4910,20220106,1,23,23,US00214Q1040,2,1,85.28,3,USD,1198.2
28002,28002,acc_4910,20220106,7,23,23,US53656F4173,2,3,14.12,3,USD,1198.2
28003,28003,acc_4910,20220106,6,23,23,US4642882249,2,2,19.73,3,USD,1198.2
28004,28004,acc_4910,20220106,5,23,23,US12468P1049,2,1,28.93,3,USD,1198.2
28005,28005,acc_4910,20220106,4,23,23,US37954Y8553,2,1,81.02,3,USD,1198.2
28006,28006,acc_4910,20220106,3,23,23,US69608A1088,2,2,16.93,3,USD,1198.2
28007,28007,acc_4910,20220106,2,23,23,US72919P2020,2,2,25.91,3,USD,1198.2
28008,28008,acc_4910,20220107,7,0,0,US37954Y1525,2,2,19.12,3,USD,1199.6
28009,28009,acc_4910,20220107,3,0,0,US69608A1088,2,1,16.77,3,USD,1199.6
28010,28010,acc_4910,20220107,10,0,0,US53656F4173,2,2,14.17,3,USD,1199.6
28011,28011,acc_4910,20220107,6,0,0,US3434121022,2,2,24.02,3,USD,1199.6
28012,28012,acc_4910,20220107,5,0,0,US00214Q8078,2,1,18.01,3,USD,1199.6
28013,28013,acc_4910,20220107,8,0,0,US64828T2015,2,2,10.79,3,USD,1199.6
28014,28014,acc_4910,20220107,11,0,0,US7710491033,2,1,84.36,3,USD,1199.6
28015,28015,acc_4910,20220107,4,0,0,US72919P2020,2,1,25.22,3,USD,1199.6
28016,28016,acc_4910,20220107,2,0,0,US37954Y8553,2,1,80.73,3,USD,1199.6
28017,28017,acc_4910,20220107,1,0,0,US53656F4173,2,3,14.22,3,USD,1199.6
28018,28018,acc_4910,20220107,9,0,0,US4642882249,2,2,19.69,3,USD,1199.6
28019,28019,acc_4910,20220110,1,4,4,US3434121022,2,1,23.12,3,USD,1202.4
28020,28020,acc_4910,20220112,6,23,23,US25459Y5208,1,10,26.8212,3,USD,1195.2
28021,28021,acc_4910,20220112,4,23,23,US02209S1033,2,1,49.02,3,USD,1195.2
28022,28022,acc_4910,20220112,3,3,5,US00214Q8078,2,1,17.92,3,USD,1195.2
28023,28023,acc_4910,20220112,2,1,1,US72919P2020,2,1,24.68,3,USD,1195.2
28024,28024,acc_4910,20220112,1,1,2,US3434121022,2,1,23.37,3,USD,1195.2
28025,28025,acc_4910,20220112,5,23,23,US02209S1033,2,1,48.72,3,USD,1195.2
28026,28026,acc_4910,20220113,3,4,4,US72919P2020,2,1,24.25,3,USD,1189.9
28027,28027,acc_4910,20220113,2,4,4,US37954Y1525,2,1,18.55,3,USD,1189.9
28028,28028,acc_4910,20220113,1,4,4,US12468P1049,2,1,28.59,3,USD,1189.9
28029,28029,acc_4910,20220113,4,4,4,US53656F4173,2,2,14.03,3,USD,1189.9
28030,28030,acc_4910,20220113,5,4,4,US7710491033,2,1,81.4599,3,USD,1189.9
28031,28031,acc_4910,20220114,6,1,1,US12468P1049,2,28,27.52,3,USD,1188.2
28032,28032,acc_4910,20220114,7,23,0,US00214Q8078,2,2,17.42,3,USD,1188.2
28033,28033,acc_4910,20220114,8,23,0,US12468P1049,2,1,27.77,3,USD,1188.2
28034,28034,acc_4910,20220114,9,23,0,US7710491033,2,1,79.55,3,USD,1188.2
28035,28035,acc_4910,20220114,10,23,0,US72919P2020,2,1,23.21,3,USD,1188.2
28036,28036,acc_4910,20220114,5,1,3,US83406F1021,2,60,12.82,3,USD,1188.2
28037,28037,acc_4910,20220114,12,23,1,US25459Y5208,2,10,24.57,3,USD,1188.2
28038,28038,acc_4910,20220114,13,23,0,US4642882249,2,1,19.52,3,USD,1188.2
28039,28039,acc_4910,20220114,11,23,0,US37954Y1525,2,2,18.04,3,USD,1188.2
28040,28040,acc_4910,20220114,2,0,0,US69608A1088,2,2,15.8599,3,USD,1188.2
28041,28041,acc_4910,20220114,4,1,1,US72919P2020,2,30,22.77,3,USD,1188.2
28042,28042,acc_4910,20220114,1,0,0,US7710491033,2,1,78.51,3,USD,1188.2
28043,28043,acc_4910,20220114,3,0,0,US72919P2020,2,3,22.88,3,USD,1188.2
28044,28044,acc_4910,20220118,6,23,1,US37954Y1525,2,1,17.37,3,USD,1192.3
28045,28045,acc_4910,20220118,5,23,2,US25459Y5208,2,30,22.81,3,USD,1192.3
28046,28046,acc_4910,20220118,4,23,1,US74347G4322,1,8,35.53,3,USD,1192.3
28047,28047,acc_4910,20220118,3,23,0,US3434121022,2,3,22.5,3,USD,1192.3
28048,28048,acc_4910,20220118,2,23,23,US7710491033,2,2,77.37,3,USD,1192.3
28049,28049,acc_4910,20220118,1,5,5,US74347X8314,2,4,66.81,3,USD,1192.3
28050,28050,acc_4910,20220120,4,4,4,US74347X8314,2,1,66.22,3,USD,1191.8
28051,28051,acc_4910,20220120,2,1,1,US64828T2015,2,10,10.95,3,USD,1191.8
28052,28052,acc_4910,20220120,3,1,3,US69608A1088,2,2,15.12,3,USD,1191.8
28053,28053,acc_4910,20220120,1,0,1,US83406F1021,1,30,16.1,3,USD,1191.8
28054,28054,acc_4910,20220120,5,22,23,US3453708600,1,50,22.2,3,USD,1191.8
28055,28055,acc_4910,20220120,6,22,0,US02209S1033,1,4,50.22,3,USD,1191.8
28056,28056,acc_4910,20220121,8,0,0,US74347X8314,2,2,59.84,3,USD,1190.4
28057,28057,acc_4910,20220121,9,0,1,US74347X8314,2,2,59.55,3,USD,1190.4
28058,28058,acc_4910,20220121,7,0,0,US37954Y1525,2,2,16.38,3,USD,1190.4
28059,28059,acc_4910,20220121,1,0,2,US7710491033,2,2,70.5,3,USD,1190.4
28060,28060,acc_4910,20220121,5,0,0,US00214Q1040,2,1,74.3,3,USD,1190.4
28061,28061,acc_4910,20220121,4,0,4,US37954Y8553,2,1,79.0,3,USD,1190.4
28062,28062,acc_4910,20220121,3,0,0,US3434121022,2,2,21.52,3,USD,1190.4
28063,28063,acc_4910,20220121,2,0,2,US64828T2015,2,4,10.57,3,USD,1190.4
28064,28064,acc_4910,20220121,6,0,0,US00214Q8078,2,2,16.72,3,USD,1190.4
28065,28065,acc_4910,20220124,1,23,23,US00214Q1040,2,1,68.45,3,USD,1193.6
28066,28066,acc_4910,20220124,2,23,23,US7710491033,2,2,65.37,3,USD,1193.6
28067,28067,acc_4910,20220124,3,23,0,US37954Y8553,2,2,76.4,3,USD,1193.6
28068,28068,acc_4910,20220124,4,23,23,US64828T2015,2,6,10.02,3,USD,1193.6
28069,28069,acc_4910,20220124,5,23,0,US83406F1021,2,30,12.33,3,USD,1193.6
28070,28070,acc_4910,20220124,6,23,23,US00214Q4010,2,1,86.09,3,USD,1193.6
28071,28071,acc_4910,20220127,5,23,23,US37954Y8553,2,1,76.59,3,USD,1197.0
28072,28072,acc_4910,20220127,8,23,23,US64828T2015,2,4,10.63,3,USD,1197.0
28073,28073,acc_4910,20220127,3,23,23,US37045V1008,1,10,52.92,3,USD,1197.0
28074,28074,acc_4910,20220127,7,23,3,US25459Y5208,2,40,17.52,3,USD,1197.0
28075,28075,acc_4910,20220127,2,23,23,US3453708600,1,50,20.3,3,USD,1197.0
28076,28076,acc_4910,20220127,9,23,0,US00214Q8078,2,2,15.93,3,USD,1197.0
28077,28077,acc_4910,20220127,6,23,23,US7710491033,2,1,63.22,3,USD,1197.0
28078,28078,acc_4910,20220127,4,23,23,US2473617023,1,16,39.22,3,USD,1197.0
28079,28079,acc_4910,20220127,16,23,23,US00214Q4010,2,1,88.1,3,USD,1197.0
28080,28080,acc_4910,20220127,10,23,0,US3434121022,2,1,21.0,3,USD,1197.0
28081,28081,acc_4910,20220127,1,0,0,US90187B4086,2,162,5.6488,3,USD,1197.0
28082,28082,acc_4910,20220127,15,23,23,US4642882249,2,3,18.0,3,USD,1197.0
28083,28083,acc_4910,20220127,14,23,23,US37954Y1525,2,7,15.0,3,USD,1197.0
28084,28084,acc_4910,20220127,13,23,23,US7710491033,2,1,62.26,3,USD,1197.0
28085,28085,acc_4910,20220127,12,23,23,US69608A1088,2,2,12.84,3,USD,1197.0
28086,28086,acc_4910,20220127,11,23,0,US53656F4173,2,2,12.31,3,USD,1197.0
28087,28087,acc_4910,20220128,1,23,23,US64828T2015,2,1,10.21,3,USD,1202.4
28088,28088,acc_4910,20220202,2,23,23,US74347X8314,1,2,64.25,3,USD,1202.4
28089,28089,acc_4910,20220202,3,23,23,US74347X8314,1,2,64.25,3,USD,1202.4
28090,28090,acc_4910,20220202,1,23,0,US78464A4094,1,4,67.51,3,USD,1202.4
28091,28091,acc_4910,20220203,1,0,0,US3453708600,1,30,20.3323,3,USD,1205.7
28092,28092,acc_4910,20220203,13,0,0,US4642882249,2,3,18.28,3,USD,1205.7
28093,28093,acc_4910,20220203,12,0,1,US69608A1088,2,3,12.87,3,USD,1205.7
28094,28094,acc_4910,20220203,9,0,1,US83406F1021,2,20,11.7,3,USD,1205.7
28095,28095,acc_4910,20220203,7,0,1,US64828T2015,2,9,10.35,3,USD,1205.7
28096,28096,acc_4910,20220203,8,0,2,US90187B4086,2,20,5.5,3,USD,1205.7
28097,28097,acc_4910,20220203,14,0,0,US7710491033,2,2,63.02,3,USD,1205.7
28098,28098,acc_4910,20220203,10,0,1,US37954Y1525,2,3,15.37,3,USD,1205.7
28099,28099,acc_4910,20220203,6,0,1,US53656F4173,2,5,12.39,3,USD,1205.7
28100,28100,acc_4910,20220203,15,0,0,US74347X8314,2,2,59.52,3,USD,1205.7
28101,28101,acc_4910,20220203,5,0,2,US00214Q8078,2,2,16.01,3,USD,1205.7
28102,28102,acc_4910,20220203,11,0,0,US53656F4173,2,3,12.46,3,USD,1205.7
28103,28103,acc_4910,20220203,2,0,0,US78464A4094,1,10,66.06,3,USD,1205.7
28104,28104,acc_4910,20220203,3,0,4,US00214Q1040,2,2,69.81,3,USD,1205.7
28105,28105,acc_4910,20220203,4,0,0,US00214Q4010,2,2,87.8,3,USD,1205.7
28106,28106,acc_4910,20220204,2,0,0,US83406F1021,2,30,11.52,3,USD,1205.4
28107,28107,acc_4910,20220204,3,0,0,US83406F1021,2,10,11.52,3,USD,1205.4
28108,28108,acc_4910,20220204,1,0,0,US90187B4086,2,10,5.3,3,USD,1205.4
28109,28109,acc_4910,20220209,1,0,0,US90187B4086,2,2,5.37,3,USD,1197.8
28110,28110,acc_4910,20220215,1,23,0,US2473617023,1,20,44.22,3,USD,1198.3
28111,28111,acc_4910,20220216,1,23,23,US7710491033,2,1,57.6999,3,USD,1198.5
28112,28112,acc_4910,20220216,2,23,0,US7710491033,2,1,55.0,3,USD,1198.5
28113,28113,acc_4910,20220216,3,23,23,US7710491033,2,1,57.0,3,USD,1198.5
28114,28114,acc_4910,20220216,5,23,23,US74347X8314,2,5,55.0,3,USD,1198.5
28115,28115,acc_4910,20220216,4,23,23,US7710491033,2,1,56.0,3,USD,1198.5
28116,28116,acc_4910,20220217,6,23,4,US64828T2015,2,5,10.5,3,USD,1196.9
28117,28117,acc_4910,20220217,7,23,23,US53656F4173,2,2,12.36,3,USD,1196.9
28118,28118,acc_4910,20220217,1,3,4,US74347X8314,2,4,53.71,3,USD,1196.9
28119,28119,acc_4910,20220217,2,5,5,US2473617023,1,10,43.085,3,USD,1196.9
28120,28120,acc_4910,20220217,3,5,5,US00214Q1040,2,6,68.36,3,USD,1196.9
28121,28121,acc_4910,20220217,4,21,3,US7710491033,2,1,54.0,3,USD,1196.9
28122,28122,acc_4910,20220217,5,23,3,US90187B4086,2,6,5.22,3,USD,1196.9
28123,28123,acc_4910,20220218,3,0,0,US00214Q1040,2,15,65.0,3,USD,1197.1
28124,28124,acc_4910,20220218,2,0,0,US7710491033,2,5,49.43,3,USD,1197.1
28125,28125,acc_4910,20220218,4,23,23,US2473617023,1,20,43.2101,3,USD,1197.1
28126,28126,acc_4910,20220218,5,23,23,US00214Q1040,2,10,66.31,3,USD,1197.1
28127,28127,acc_4910,20220218,6,23,23,US7710491033,2,4,51.9187,3,USD,1197.1
28128,28128,acc_4910,20220218,1,0,0,US3453708600,1,70,18.1504,3,USD,1197.1
28129,28129,acc_4910,20220222,6,2,3,US4642882249,2,4,17.67,3,USD,1194.6
28130,28130,acc_4910,20220222,7,2,2,US90187B4086,2,20,5.0599,3,USD,1194.6
28131,28131,acc_4910,20220222,17,22,22,US00214Q4010,1,2,81.12,3,USD,1194.6
28132,28132,acc_4910,20220222,20,22,22,US00214Q4010,1,1,81.12,3,USD,1194.6
28133,28133,acc_4910,20220222,16,22,22,US00214Q4010,1,2,81.12,3,USD,1194.6
28134,28134,acc_4910,20220222,15,22,23,US00214Q1040,1,75,64.07,3,USD,1194.6
28135,28135,acc_4910,20220222,13,3,3,US3434121022,2,1,20.71,3,USD,1194.6
28136,28136,acc_4910,20220222,12,3,3,US3434121022,2,1,20.71,3,USD,1194.6
28137,28137,acc_4910,20220222,11,3,3,US7710491033,2,3,46.93,3,USD,1194.6
28138,28138,acc_4910,20220222,5,2,2,US12468P1049,2,2,20.48,3,USD,1194.6
28139,28139,acc_4910,20220222,8,3,3,US64828T2015,2,5,10.33,3,USD,1194.6
28140,28140,acc_4910,20220222,9,3,3,US74347X8314,2,3,48.22,3,USD,1194.6
28141,28141,acc_4910,20220222,14,3,3,US74347X8314,2,12,47.77,3,USD,1194.6
28142,28142,acc_4910,20220222,10,3,3,US69608A1088,2,4,10.37,3,USD,1194.6
28143,28143,acc_4910,20220222,4,2,2,US78464A4094,1,20,61.8504,3,USD,1194.6
28144,28144,acc_4910,20220222,2,2,3,US00214Q1040,2,75,63.02,3,USD,1194.6
28145,28145,acc_4910,20220222,3,2,3,US83406F1021,2,11,10.32,3,USD,1194.6
28146,28146,acc_4910,20220222,18,22,23,US00214Q4010,1,19,81.12,3,USD,1194.6
28147,28147,acc_4910,20220222,19,22,23,US00214Q4010,1,1,81.12,3,USD,1194.6
28148,28148,acc_4910,20220222,1,2,2,US00214Q4010,2,25,80.22,3,USD,1194.6
28149,28149,acc_4910,20220228,1,23,23,US90187B4086,2,6,5.01,3,USD,1202.7
28150,28150,acc_4910,20220301,1,0,0,US92259F1012,1,61,3.5601,3,USD,1202.7
28151,28151,acc_4910,20220301,2,0,0,US46434G7988,2,13,15.77,3,USD,1202.7
28152,28152,acc_4910,20220301,4,5,5,US46434G7988,2,24,12.2,3,USD,1202.7
28153,28153,acc_4910,20220301,3,5,5,US03044L1052,1,73,4.0015,3,USD,1202.7
28154,28154,acc_4910,20220302,1,0,0,US03940F1030,1,23,19.57,3,USD,1205.6
28155,28155,acc_4910,20220302,2,0,0,US03940F1030,1,38,19.57,3,USD,1205.6
28156,28156,acc_4910,20220303,1,23,23,US74347X8314,1,6,53.76,3,USD,1205.0
28157,28157,acc_4910,20220304,1,0,0,US74347X8314,2,32,47.55,3,USD,1203.6
28158,28158,acc_4910,20220317,1,23,4,US74347X8314,1,17,50.0,3,USD,1240.4
28159,28159,acc_4910,20220322,1,23,0,US74347X8314,1,10,56.0,3,USD,1213.7
28160,28160,acc_4910,20220329,1,22,3,US74347X8314,1,10,62.22,3,USD,1225.7
28161,28161,acc_4910,20220406,2,22,23,US83406F1021,2,15,8.77,3,USD,1212.6
