,index,cus_no,act_no
4212,24857,f40aa07966e6f6aafe15b798c470cca5e168909ef2bd17bba59a5028ada5be44,cdd1dd46589c256723bf4a1509021c4ba9d7d17bcccc208f48c64a75b9c18ce8
4213,24863,d55b43bf279d001b548c67dd99f5ce16e96fc91ae6cc4b9345ed7f80ed1377a1,306605de549c8cce0a2073983a6bf0f9c25126dd41a5634544afc3e1f10a1b03
4214,24869,7950b92c750c9d7991bb703199ff4f02ce94cd201ee1cea555e90046a7ea0000,577f5799fa03ccf5600e0abe76dd75f2ea08e252f98cf0266e75f435871511d0
4215,24875,86675956bd1ba42664ae1fcbf07b4d2a5ae0b6c9ec42fc2b5310acc8bf20bb6f,2093f1957728f1fc416533120cc86a56f17766f7a78157a11b0cd6cbd9404fed
4216,24881,e2fdd24e4ce851236a3acc136c4ff01c9bf5764c7844fd93fd0a416ffd296bd7,969f3d387254e33673ae012177f5429da845fe6177043bc9fcdd93805331faa5
4217,24887,d6fd21a7a9bac81c9e65bb75db6613091d41cd8890933eee276e23d4a47e019b,9108192bab3394a44fd300de08d40b7f54aae59193449ba8e65c99463cd248cf
4218,24892,99f35198c5b7a6f95acb408a50f2568e3ce62e84cc42312ab337fe039158a44b,2c7c0a90ed2bc52f5459c2c7edbf6a8dc73e836062be90a329175d7a70384b3f
4219,24898,df9716d4d74afaa46d503708f13dfd67c29072c948a3575fdc7fdba01be66824,2f39ad6e7ea335b261dcd4c96b5a66a3ecb737c289f931b271e69de749a96301
4220,24904,6d37b7b08ccfed376a9ea1b28611ab5b4e7381b8506738ab0a0658dbaf6ff32f,bd122468a394435ec680b64bdbc1d05c4f5e40cf66b56b23562ecabccdf8bf6c
4221,24910,11da81efc30f37fc029936b13f470cf93d3646e3232c9944d5049f3c045d2112,7c89198c1eb1bda451b5994eed827777e41d1cb221152a7d272176340f235f6c
4222,24916,9987b081c91c1bf25827af92a658cde2cfc152625c3b28f5711a016feecc030b,af4e0d75d8b820d1633437736a5aed11c0706ba930cdbd606d6e3d07e7930faf
4223,24922,1932750b2ef7a037ffa5043ff38de5198a83abe6a036a1fe17b03855a7f57e63,08db62d35901f0904137e23787e41aa3d5064614fe3806b249cf22884800c82d
4224,24928,99dd338805d5845513f1a5ddf98983189fddfb990791d96f4c45cf036b47c6c7,70a39515786406412d1efa9a1cd2c7c8529998870a95d1ae8fcda7c380bcde89
4225,24934,736a6e9acc0ffdef9b1fc707975248ac3c16c4f953ee2217a904237c36653dd0,e01d093370031f3e5a3d7ace2e852596373e2f540f7639318260baa0ea30ad2f
4226,24940,f593602971e0628cc4d0ec7ecaae5d00f57ec8e0043ae7fca98d992f7ca31fbf,51ab3133a095cd2c583b006fe1d9848eaff2c72316c5b8cd15c77f3d79b00183
4227,24946,b6e6c86268362a0f8c2d9405e2327b3ec7aa62f39d4e075ebe64e635594032d8,5f0a860121cad7333b7213af0ef859f7c3eafd2f75fe64b229a41a0ec561a6c4
4228,24952,eb6994d5e94c38d8adef9c64e6a4bfd6894914375e8daee0f65d50f1e6a75b86,532174c4ee625a7407feff6e07ee898778c43859b8bd5ae41af19b0ada418166
4229,24958,50232476b2ed9330c74bb1d3f55aa8f76521902bf43769a0ba4e8cb44714477f,9c8dd36f085bcf5f300f87c1ac6eae7244351d8dda8834401676fc6d74de96cd
4230,24964,7697eca6f352bd2af0b55396d30f74e6bf1dad79e1ebecc9bab2061531b1243c,8593239a22bf9129f259766673ab6fabef79aabb1e76abfa6678664c6d05a99f
4231,24970,6eb7ce49693186d350e453f1794778fc1205f6bbafa4648ac9fae1ce0bd8d140,0fed4f7a143199e4b67715bd8a3dfb1d65cb5b513393cc42fea2d8121984f416
4232,24976,533489aa8dab45e64e0806359b1b2b682f35d0bec3b0b97fe9aaaf7f04d5244c,47ec576907288720647d49245a67e115c9c90574f6203dfd42bffcff00af370e
4233,24982,bb42f5c9de88ae2565b4709cc446eee73357559b165561906eb36aa8220023a6,c3ad3edf8ce39a3c32d43e0c19702b9933a2275b7adfe332477831456f625bd8
4234,24988,b646993adc62bda5f078d0ce18b551af0ead48525dfc683607ce49ddde4c9c14,c161e45c7b1d1a53c57db8236c52c1dc9cc3becf12047b774d99355d547a083f
4235,24994,a0b819204b6aff9d320eea482c3de9bf9e9574dab6cb2f2676209d0f1a1be4eb,c1f6ed817b77ff2cfe64d4340796065cd6c4279e20d82e63621f03cbc6de2f2d
4236,24999,718206ce4ad1c22d0d47c302bfb2fade5ae4ca639f051b4b8fe91658b0a63231,642017ac9ea3d6411e42f260241c2535eccb63481dfd134a768a336937464be7
4237,25005,82e67fb744ea26c89cf9839deb6c436e31cc2a049b40da2079ed475c5b77c49b,8341e4ebc723779a20907673dfb2e4477489b100eb3a57e617faaeb5d38ba282
4238,25011,e0f4a845a1feb1cce1d49f429c7c8398a3d00a7e4c2f68658d987a1e93b4efa3,4b2dd3180a18fd08192cbd68b8082d2a58fdec6558335d621301172e17104a5b
4239,25017,2d9611444be9eeb6782762a7d30a7055df758dc6a01f1fc6afdeb8669b86f59d,6c8254baa96ac741d5d3e79f4dd6f28ed2229163af7e9194fe2d13243a82d8b6
4240,25023,8691febbe762ecc566692e93e72d5155e8bcaddc145f1db9babc2b8df12888a4,cfc0a0ebbbc4963db7896f669f18f11b4b9e9259580e70a2a66101fa6647f4d4
4241,25029,707842bec14f02b0c82764e88a0df36434c450b79abe1dc7e905698173c0f3fe,bcd8de2d1c367fdf83558ea3cc6cb6fd86bd11f48dc1ef6770982edfcbc80493
4242,25035,20d05569966b12d2500a365cfa08b151fab8b8fb64b1364834a1af262d0d0a2f,bb123c8c5eb233d3b9e394a55d960ee8e4a2b059f3f1d9a29468585108924c4c
4243,25041,422b8ffa05475b1df815c07cb7ab90ed5935b65f4f6abbf739ceff8969687848,9d343c4e01803822bc8286f57c6ee9a2b189cab423606a914a131ead9e47d6de
4244,25047,1c814e51770692ec84e4bd472640043a30330930190d1fe576751f1cd523d659,58ed04cce5df031253889dce9d6350cb0c1dd3cc51656c196bd725dd8b9a912e
4245,25053,11238230bc4cb63f505efcd09fd6110d58e06466929b4c5e45477a00855c1087,e1e327e03acc764ef36fdddd7322925d6755222343c0b3fb4b3cb9a4d00eba9d
4246,25059,5facd8d22b5def4ada526378a51f3c6a0b89e95a4802998b005fb167e8e4b3e5,45820ff3c26717c42af23e66a202bd93e57dfd7c1e84fa64bfb8393a38a809fd
4247,25065,1e824f1cf09d6c4366f407e536bb2f3a0ad6eb2391d0a93bb83834f508359b35,dd2f3c3fac947bcb8b07f69ab785d446760c93b267c3517ad3d8910a2b886274
4248,25071,992099497f280c2da6a439dd47e15054780ba06cde94b377304bff50dee2c2e3,a4df3c383f1a94bdbb98cee9b45ff474839a562d3d4617c50212cf6a6cb6bfa6
4249,25077,06c4820ea8157c792b49ec3e58564d535fec340e710db5e90ccf7405eca9d060,1227e53fb6aa929aec63621b15ab87ff2a2489e450b5ada0ce905fe0473a8221
4250,25083,344912acf204eeeb7cf63a2300522971da285e369bd6462577a231472d032368,4b9f275080b8ba41807352e6d34b250459f31be9ab2303325677cd07e1ab0e17
4251,25089,03ff63027bbb5a1c296cc8ed73a2757601aa7902fb71853d6c357fab1472f5dc,21f61bc616bb7bc63e1868eb411dfafc80e6d91bbd0ec3a9854b69223b1b6425
4252,25095,4d7d80008265fad0de9d24c082113f593089e13f498788a7021f9dbdf7afb888,0bd49a1bcf8721e60352dd3f89b2e077da92510dbe3b611aceecac92867d2b18
4253,25101,7bb9e30a9a64da499bc72b40fe64aa30fc8599084083a452f72c54dd8ddad402,f7098dc7c10692c3aeba2a04b2e67e5705136169f506cd70c9bcc83a282d21c4
4254,25107,f6cbfe44cd40a29628c5531a2f384811d61a0e8c66df67a0406f5542b0bdc74b,4e0679eebd6f9a1ed0c9529a24a88a147ff1b53c3ed1bffe80f5f7357073a3b6
4255,25113,f11ae122c5a1519035875bc33203c873913b5be688bf48264a3d736f31b02636,932107b551daf366125d4772ca6eef21eab9b21ad1c80d70bdfe8f0b875f9e31
4256,25119,75959fb1d747de0528d79c7f63d096dec852a2978b4c6868af39f8ae018eef99,b15dacd6e6c52f312cb1d833d9e65bddc3041e18d86d8693d15206c54ba3505c
4257,25125,32b4f62e05ae5c875877c670e0f0bbdde7c86f5facb79ad8ba06aac47abb37f8,eb91f257f069e409c8c1b9356c94bc9e5e469b5c14f88b346bede70fe061246e
4258,25131,094c525d2e6b694dbceab32e07e73bf397f2edf69895fea773145d82f3eb5390,53d5205e0ec51733636c1dfab0f0f85f83d725db1c3469c67f456af0e400b41c
4259,25137,ce170ec15976625a48f02c9c978fe57f76882c653ea16d6d79ebf509721a2ef4,38f40d43371c7534653ae846791c6823553ec59b26df7277f68b1f124edf11e6
4260,25143,d5ebf7e9d85b1dc8c98dae44fac658db264f747bd5b4799043a3e4601c248305,f8d267aae31cc14e730581522edfa8c90ab4486922a5d0d9a488b3e11388fb81
4261,25149,7409baf38e6aa9d719e7302b5dca2680c380e456fe5831288b55678b1fc7d3e0,f426f32e389644792e09d3fc9cee41fe1114879183c46f13ad4538c0543a5ce7
4262,25155,9c46a4c0481888729cc710a638926f93d45ae9a8ed39ec7ccba860ce34402590,b757189969894de557fca40684a491693e0eb0126ffcf0ef99123bcebb875789
4263,25161,164f5f0d980db87da6be83984bf8300a8d7f535d5f11ea4184383a9c2a53cb0b,a7f77fd166cf6e61853646af68808c52ba61928bacc6848096d94507fff88407
4264,25167,2a390e72b083cb3b737fb242b4be70989595960373140bb6c60b833d38f98828,d032164ce906ab5ed6b672f142d0ee2d195570405b38e26545654a90cd281161
4265,25173,3299840f287a9b93c22690de5fefb3c5fff57a4ba9a624eb80199febc16211cf,cbeacc5790f9aa841ff896e0ea742c6ca9ef18e37f1e42c6ce20c4574941ecc9
4266,25179,46b2fe629cbe5b038ed3f38c83e68bf444f23bc057359c40bb577c0512d199e8,0cdfb464b7ee940e962e156ac4ffdf5569857c2cf40df01dc79cdd6ca80f72a0
4267,25185,8f79ce3962c1222a0f2d5611c2ca235627ee7a48030717a981c961a9aa773116,72e99161fa786330bb8511d53b50cd4e7fad8bb04feb0230a486f21814d9b37c
4268,25191,74a5023daa85f7bbe1508c42b07d2df38b8e749cead4d654859a4bffc7c00071,b8e69058ef24a7a1e537865eebcfc446acf13c214d4db35cce4a16c220f73c9a
4269,25197,540bca0a846911f52a9738e669b4ce84cd9caae369309c22af592c85e0ae772d,ac9ec5afbf7951a5b1bb1bb24d276d9c7e9faf5bda68f1f351d6f9613f55ceb9
4270,25203,97f2078d37faf6887adeab36d371e4e394ee510588f04f40ad2b19fe6b7fd291,68e5429057b70034334478baa59acf5d74804b1ba2185728e0e146e4a6ba0176
4271,25209,3876a73268645e13c1449d05063cbbd554b3154c4dfebb97f519e340d7ec45bb,18961bedc379a9ddc41864424ebea2c66d527d68ccf8d88a3b32c36c25b9f76a
4272,25215,356eb95f9e3a6b712196de11022827fd337fa6a37314cb4f11d677cca9e86bdf,e68f5a79ca7ee065a57eb9ea62f8c88e353db785097b81d3341d7129db0cce36
4273,25221,fe0d5f70cf4d1e8800e3104dd72b913644b44ce781e7034b27f00693cc702b87,f296f8b99752e1ba83a5dbcddd9722ee4eefa2739412ac9fe68f3991b281e9f6
4274,25227,4cda6f014f2d88e24e644187c242bd3fcf0730eb10511866e54a376eeb2270d6,a22c3eda55f285b4000e8ab3e8b432e2f9205c7e48ac3758bb1fccba58dfc82e
4275,25233,04a6753a7db9d3c50a553993abbd89d9cb811e02f5b60f201cd86de1bd28bd95,d290131ceba5773e8ace5c0d086ba3d1d6215f9646add122c2015ba6473f050d
4276,25239,4c62a1afe74419be064110a7cf0a257790e404effbae3c31cb52329dfa4da747,4464ec392df38d0c50d246f1aae3ce1853264ef2eefceae21d1aca71d74dc737
4277,25245,4e7056da62bfd90b31bfd04bc122a3a107354f77ffc85bed9be8d298fe9746d3,9573d579172a895a353e5611db245c7c72cc559887e6d6ec0dcfa0753141c93a
4278,25251,3c0f85b96f12c7a3caf48555b6989b451261cec1714b77be18c4c6bdc242854d,014b1cdbc0ef7aba0975edbfc54c65de50c4f061fcd137df4acf2152b37f8c97
4279,25257,7d6566f1375fa2450f0a98c9db779e5b0bc1c1601947b5b0ec43468233acefb4,6e93ac47ba28c008cc49804e89ce6484dc4c4759c53f4a47d50cb5794388ecf5
4280,25263,62e3ed8b66a96ed7c174cdc44783b4f29a424df355dddff0441d670352aba931,7e0cf86b3e143bc320a48baf3a485d6ca1370b85cd0337c913fd5f62eef2a2c1
4281,25269,a5c034c2e3df28cf1af77dfcb118551680665f1c106e42846cbc878ba7e33e55,51f6afa53b993818fd0ad4f1a4e00e9ccb39908dec5ce31e659d7fdbf6d6670b
4282,25275,2281b298008c074b3494cdfce7d124c5ee363832ac1f3300d0b0efa6a9961d99,f1a72f69023fd9f49ff12313a60ef663add0db9ed4bb7cb776c5bf18ec5b4dff
4283,25281,e289321bee966756b5c705beaf71a2c045d550649e6369398ecc9bd56bf1eb40,da00feaeba838df260c67582e7f9fbe1237030d3003844f6ce44e2ef3c0abd00
4284,25287,227c18e6a5319bbedd9242c361a691eb155b7e615eb432b2f0c0d0262106b627,0fcf6f3c678b7d0d6a0c90bad9ffc2e37160b11d5e9e5e90b36b9b8820d89e3b
4285,25293,38344a158b067fa7fc29dd0e72bc7a69050195f64e8cbe6ca5fafb7c3f4b0642,4c0a08f9f57a21c67f5ade7889077b710e88dd22b309e3126a769bd73f4f09e1
4286,25299,a66e13df6523c6fdbc286cb6e977f1f31e595dcb86960b0ae25e4bfc9d51ddba,d0e21b57939e823ea2620cdc3404549bd7f0b1f8d2a62176ee095efec29989c2
4287,25305,1c0f64c896e8d2cda7ae63cc9784c7322f92e58c8a87f9ebd2f9565e37046e4b,a23dd9c87ab74f4ee3bd860e55d81e36662a74382ca6f37a741e1b91739514c2
4288,25311,9122a1603d682fc9b6d4f9d9748befe2089a94662ef44f2e90f5b0280df843e2,c9becc4c8588b2c0f260d00a99cc74715fb967a1d2f7b928c85b4a0a155cc719
4289,25317,f474816a6e360d71dcdaa84657ecfe380f7d4ce1d8a7b140110e8ad618d63b4c,fad66cb0660496ca87216b1c7889fb4ed935c54d6c18f353248722ef471bc68c
4290,25323,6359bf0b5ae72073cca6aadbbf413f11947bd2013c120732f0d9595a4fb71586,bf7a7c2ce5189932bef2fdf78350bd534b2ecea31c1a26f93718f01ab92e88bb
4291,25329,35c4d2ed92f5cbe264a688b9a7a82bfe402f4f73a7e50172c37e96a02913c1b8,31f670340fffc3e9b5dfbbfd42b9535ea474d5aad330ed2a791d59ca72537462
4292,25335,b4233b7a9775cddf936ff1b460bd9447c973d861b7e628425b92407e7022cbd1,bc494f68195d49ef8ff0f8bd47c7b0813a30da37aebce880df588bc91a10a324
4293,25341,c6375386515f1182bfaa0025f9a87e974a20244688ae3408967518e5886d403c,5b1453a5cbae78a3cbe761f84c4b7c1d96e78ccd85c998717d8c05d73a78ab75
4294,25347,148f7916e176405088d97e360542c81c3cfeb73ee6b534c099b76dfd34db46c6,29cea7773bfb9635d5a2deb89093b416d95f0dae6d650ac4f1aedca5ed6a9988
4295,25353,456f44e2d857ba54a0e27b809c69ae14988ab774227ada3f79e84df7c1d8894b,d9cd2b49e596c35698247d4c0c5807adc9c54c88b195cd2e73cf6287b6d1ac10
4296,25359,21ef6a0edb3571c9af069bb98cf5548d7a55b4410930ce32c9fedab68fdf2d49,7c4bfff9129da369b85af35d60cf0dfd20d25e7b48017de851dcddc40b99cf56
4297,25365,a1401ff847a7c8a3d07ba3f6e6c737ea605befe1ed1b8d91c59e785417a0797b,330a30985cd9416427f0a885feaf4b7474867b3037b79248d93a54019feae9ac
4298,25371,892109121f26e915ce9e0a113b9ea0b4c7a3a6cc9ed10e120b73b514088f870c,63c6a4317ce1eb1ac17f03e5eeb1b5b9423a80f8edb08a5ebc5a9dd9163ca853
4299,25377,bb555886cbf0b978490da83509b70e9842d25e03c6b99505ee11f6a98df0e67d,2e9b58f0dd019d05e14757af23e339b92265571b9ecca87196322bd89cc4c928
4300,25383,498728bbbda85349fbb55ac6f4a0bff688782c30c7d79fbed88cfb12253dfa05,8088fbd92c941e0f0f39af151232336483307f5f1eb824cb22b7f479a1d6a091
4301,25386,e5e1c5e2e29d8df9e0aae83d79d5adc603131ead541495a5149f828df7753853,afa65f485c160e013ee7b641e1a5327004efd336f6760a6ca0937c8ab9121a2e
4302,25392,b71676e741878a34bd5101c8f1e1764b2888f95c0f76c7aa77e63d1872c21be1,30f6a5d3fdf43666133dc795bb8d5edb38bedacc25016cde85b8cf874baa860d
4303,25398,fa593bbb74bb8d1a424d1de024c374ffb131a314c1c9f6f450e5c5ebee0008b7,2d88f586e273c755bb2bf3f193377cf08cad329dfb576d10998ef21b22ceeb99
4304,25404,9b37a14e17f29b7af8316b0001f41f94ff58e54c9aeb8e5bca41a694620d8351,bf31ab7f19ee039e5623ac893235e444fbc8ed3baa72aaf3699b32f18e591490
4305,25410,7c6d2268c831f9d0f740291283f2502ed654baaf03e59e8ac566af909f16d264,2def1788bd165601bbd36ce6f85e2dfa3c6ade7aa78a3794a6d4e960982d6d76
4306,25416,da2a432959ed6c6f247c9962b4afc0d79b96c4034827460bcd9204a357e71f01,1299c424d5e4c83f55a2e083dc25f96b206d507429e32abddba7476facbbe8cf
4307,25422,127376fc754a168a9df768a958cf0ddfae97a41abe37113480dfadbbd2cb4cb4,bf0c5968a08f868cba88fad856eb94e3450da549bfb26a85a165ae12fd60e7a3
4308,25428,f02c34b6af86655b8989c5f77345fdcb154585abc152407a3b92b41ec4087bc1,7318f43777979ed9a8e132667065ea3e5c73d610487b3aca6a854ff06cbfdf86
4309,25430,f7fb151171ee65cbd219309420e70655e08a72d133197f1696bb0f66cd613b47,0e6ac5115d8813cfbebf15fc2f5f05b34c5c41eeb8fa561b431f917b071b7831
4310,25436,1d76142ddc32353828ce0f0c2ee1dbbab4f39a30dfc9f50f703f64c591250349,c51f855220ebce224eae54615d10fdb1b20dca7b1b70e10c2a99f387a71edd54
4311,25442,d7c8279f681f9197ae79d7a7855cd4d5873bb1e7561c20cacfad482b4f3de742,72bce7fc6af8b148a9547f63f1711a691f82e43f15023bc7678286e9f3b8af2a
4312,25448,a413cc1232da11975f599e2a171db5c30d469dbcd889ac2b92cf046eaf00b6e0,73c0f903d634197689ce85042078ae137512027393dbe36de97cc403b63902c7
4313,25454,c489ac8c7cb0eed661610331411be605157b716b01761bcca390a0512d3da9b2,3ed297dac6888713e8912bb4f226c2d3dd5fe468a7069b46e8d6d061ee7f8a38
4314,25460,3fe736c0e6abecbc04c59ffd4260946c49138ca814e3d5e3ceccba53331f9815,02a5a5211fcd6e56fca94ca01078de624c9735d6f60606de1d1394d15dec085b
4315,25466,21f2ca6da59f3118b19b95bd7b380e85bb210374ca739c0538be8e4ba692543e,2fe35ac3533e77e86f8fdea7e27521af035d91796c80b3f51df65e9ddf074906
4316,25472,4ddfe9657cb421287626fc31628a49bd564b9416f7890f20a26b48b0a257cb67,b110f7b44f6a6729f3ec52bc3580c8fe50dc6860fcec33dd90235cb9c14092f3
4317,25478,e47a36978baf1aa97f02d3f5101921253b702008ab455be739d7a5ed6d11dcbb,81a37ef38363db66dfd5f25055e3bbb519fa4532dc21b091af767190b19fd11d
4318,25484,744e78057d186d269da9b3ca988d4ed27b60aeae7bdebc0b3a4cacfe6fa0f45a,7a65c3b7bc053dbd8d1990ce69a089b462ec44ac73158c72bce0c8a177fd6060
4319,25490,45cdfde73499ee588e5159a3d3b028589a42bc278f4b077513981eaf5463aa58,d488d919daa68f41c18e4abed6fed0fa4b514f1cbb6f6cadff66d8b4e253d177
4320,25496,8f97ddab1039122580cd69d4e2d8524bdeb6ab0410c3b536aaf02f91919560a4,fbdbe6a38976d1237000a0ff2daaba18023a4036cec4e3139c9fdae5c52435f6
4321,25502,177b06ee4d8aa1f1eb0dee017d91b6cb5d9bc0000c8179cde346e316714d51df,feeef2d7191a14c45d6212c50e5a4db32b842fdcd61c3bcabfc3e218009c31a3
4322,25508,8f4de955fa738203d20359740af6951fd7b24272568f4b1d6f26209f25046855,b50e39434107871254005b394fb09ac34f8f964ef14a480897741cf47e9c7034
4323,25514,0a27b26411abae4bf1465c8a71c02f838a77fe6d07fd6b86eb595e9020a58e59,e82a36ad15f1a3d38879149f304d55188c5770084b0f45a3aeb08a70f01877b4
4324,25520,5a9a6761930b4bb29f4fc4d862a5cec1fcf8a1251f2d93fc86aebc3faf508128,21463b744aed7a610d58042b572cf9009966bfe59cc2cd1db1db2f240341e2db
4325,25526,a53911fb30033d24565786ff41449f2d8d8f08ff8f8c344ff8e446e087c54303,e5ea68cd5889f33dd5ec72f4b61e1ab52156475010f1fa81a4dd86a66d9f112b
4326,25532,e55142717394db1cde9bcfd22f7f29a5c0739cb3b0e696368e6422ae03234817,4640cc4f18a315055ba4acdf8b017c2815a4f8962cd7cdc3a50fee0194da74de
4327,25538,93ae5cc436bf539d7712f86f33076bc236b95fc4ab6be093bf567f7a9cf15390,cc62e85b58ae2688c7aa9862ee505b35e95cbdf1f4dcdce2eecc576d6f589bb4
4328,25544,0655eac212ed9c6b8aa3d1e269a191a04d3f6186cc3600f168a5171d21a9a58d,ec89357f0442dd01a74dbdea37745078b80a5aa5024aae4497c16f810f0b691d
4329,25550,d8d48e4b625465f4d1de36605b53e6fc40b7b91e9472fd57e9629deec2bd2500,912c78fedc9e7157ff4796ed429f92edaa52b7fb791c8bec82d74c1535c38371
4330,25556,0893c8ef55a1b204d25d990c68137bca20be538e3b3e41e34b610a75c643442b,d755a580f48c6b8c81ed2d5c1f344eb476e0473a8a328350e055a349b45e34e9
4331,25562,3c3dcc9747df0c390fca2b1131cfae7e7cd79b6e9f7b2cad800dffa08f29338a,5bde56cd4584044dd46ed4c1835688affae2014ad0dc8c5a7d0038346e4b3ba6
4332,25568,438ba88d41954276fb60da0d6b1b0da0573972ebdf9b2cb5631b481ed3d6f1ca,db620bd9d936fa6422e903400b5d94a72bb5cd979df54277527a6030fb0df01f
4333,25574,dccd3859dc517e6b3362e00b095c624c056d31d0a1178c699043e62072de59cd,8a1fbd3913fa0b56ccb38dc238f489b2b5e562be7c78b0d4f68be1f6759a6b81
4334,25580,09cfcbcdbe565c72fbe91473dd4b4b9f01e8e8041603bd107cdfd8d4b329b427,df1b6b960bc6f081d8f5543f1dbd7c3972b508147780176193de77f96f08ef83
4335,25586,6091bf2f4f240988c5e08fb6e0e7cc12ceef34e9fb5cb92ba4218ed4ac93883f,63b744a6beeed18d39afb492c32c35b94d785a7247eb149295c64acd5364693c
4336,25592,d47c16d90ec3ed25079bfb2229155e4b066a888d534c474a4d02d8084762f7b5,8c358ec1fbcb7838228198a72d605805721b247c8c0cbb80f53b44663493aec5
4337,25598,231e92e5c340a991af09f9b826b8e8715f968f749d3f031b429a32a36fc8f3f6,2c9585f2de766961ad5617ee74f60d97ab49e04479d52b639dd16a1c4cab1815
4338,25604,a7b2eae5bbfe862956943be72d753f438d0c29822e68ec4c501891a2a0b1936d,40ebbbe5b319b4e6e632eb4b194aafb44cf4d354c59cbab9dc7b0d2123103642
4339,25610,28624f57cc680df503708710c775d927af87f5226bcb33ce7595e6b055d7989f,a41eba2f3f65bbe92450443fc03979ad111ce5fe899ea2989d1122b15da0e41f
4340,25616,3d4156b466b6a6b1ebccae00aacdda85af0eca080039111272958ecf7e2e5bd4,a23581e3d0cea904c1e49931956abe5e3f4258608bb3b1b67da52349090f1a4e
4341,25622,f7da0bfc4da2e99afe2153ccad8360a19054007695ea951a70c8a934d5b146ae,d25419e7760d8608d33ab1756d365b41e767d5a3a02a958ef0ef874c780852e8
4342,25628,16de76202109b4d18200c23f6afffb6d0e91f15bf78de5f2333d99c100ed29c3,1bd0fd6fc6f962cf8b0dee7c0c6692a685950ee85d84acfe1eedb743960485e7
4343,25634,974f413ded0f9aa7708b8f51edef96067d33d3b6d9b67bb14fcc775f695dd6be,cf96c76589c03787d6daca9b879173795a24969c628db1625a06186e5fff4c96
4344,25640,6cb1c62e82a5b5b9213b4b1d92c87fe908a4a6056247b12e1ad20fc13d913ff9,02f2cbefeb2b4ddbec572aa08d5ba5bbb5c56b8dad18313f8183dc0cb7a77db5
4345,25646,939a45587ff68073f126fc0c78e34b4f57b9604a9eebeb275c29a6b7a052283e,4fb31fea4b6ad42a27ebd8759d1fc84f34c70eca2186eda057703d26e01f5c5a
4346,25652,954ddca1caab95a2af34412bd84146870d54aaa39a7404357e9c31a3a866d20b,781aa79a2aec06078342cc762f9f967b8dff4aef15e43857c8b1253955dd3b28
4347,25658,4fe1d89d6087ca1b5c03692bd9e112f895f81a79f4ea5faa76ebaf7f914b2cba,a47e0b36e773c6130527d7632b7c47e96a0663aace166c176e0ed1c2c3d95bc9
4348,25664,fbb93df356a34a938bbfc126e5036d8547db4646776b52f7ba3225e4ae1b9c58,c6d3433124f8eac686732f4f7cab3b4fd5356a00a0c0e3908e6132d84a9db356
4349,25670,b0d101f3e20ff3db2fd478199c58990a6896e5d6ba10c7cbaeef1c748c7c23b1,5a3c6267d5ce4a4a168a17e56fc695905be02ecea4f26b2d7796f923ef26692d
4350,25676,5e0b582463af4f41fa210251b2bb029bbec9aff023308cea2e7904458ff4b0e1,ff18296e4cd903f6dd62a0a4822276dd7c3ced0eb4a3722cb0bdd3b233049188
4351,25682,7698a37675e87867ed8a048d2fec78b2cd755502cb274aebfcd0be7a3652973b,80130beee5f297b8fcd261c362b35ed7ba0b4e12c56584e86602299d4cfa523c
4352,25688,74c565fc0b26adcbcbc41a6fa10b3fed0f28ddcc9c646d2de732c324631807b7,94c726b6eecd507f41f7e8011df340d4acddc56a183fac4e730865864bbcaeee
4353,25694,1b6932445535a79854168d9c2b8d74cfdea170671a447953b8e316f96657aa2f,f154b826edf262d56f7253a6f61344e54bcbb2351a31a657df3cef439d415dfd
4354,25700,3fbfa64e8af07405787fca6dc6fc1cb6550d1d7722a3c74a7642c6e326adc187,d1c361b0e65ab5cb16cfeca7da586a82271257d930109b91272ee82845f393e2
4355,25706,a618d0fb3193d44c4e160a20d61c187a2f3267aa7043bbaeb001e246c278ca0f,1e620479842dd38f06f8a9adc42297de1d82a6cb87d6fe8932114c2627e71701
4356,25712,1c1fae496e125784d090dfbe5881cb11877a0e5d8c16d1d71aef2cb8ac736c42,8d42a4891f90e4b2f1f3c6e13b3d9c660815b32d852e86a4504a8720809d938f
4357,25718,db50f84eb9cb46e25f5e69b7428027bc0fb632ec3ce5ce73208e00b51df75599,8d967322ee933325b3a4c3fb9d38437029c4d5c0b76d4963a0bf70ee8d752d7a
4358,25724,8ce3198260b7cfa8d01616d88d440d0e2b00871ada9c143e6cd61f3bc05500c3,42949f90047bd2398c625c7162f77954934c0a2b4d728a79dca803b33f7cd53c
4359,25730,4e65e6817e6c05f67ed5bcbf770c40d7715ddc6cd9359b83346abf4c5162ce06,e58b13782c2a974194e0c2b4adc3eef36b198c062c16339cc7d7ee200df2ad50
4360,25736,2b14b58aec5e0f5fe6b9436aceff8b0607af6d6681b730afa673f9fbfb67e719,320e5be6f961bdfff45d554b38f1c138b83169b61f7a5680ee766676bb71f767
4361,25742,11c40624ea7a0ee00fe89e3951e48b0f26aa10a56160f0ad0360c52c11ac6f4d,c374d6883e122aa21e448f3f59a54d32bea2927eb4518b60424abb13eb27f609
4362,25748,e8f9b428d8ea5621aaa6bf71fe5f8e07bc5802b1b7ee77d7c27f0b105b5b6a22,74c7b614d007d44c9d2026445d59b64a9bed37e00390bbc368582d955b5a3aea
4363,25754,cadba9ec134f7066b567422621111c15c37c49141a6ee598b1b1cb3fd0f3b566,445d191b11eb4e1e57482fed0e5157573c206229ba0596d83f1c4270b272a0d9
