,act_no,orr_dt,orr_ord,orr_rtn_hur,lst_cns_hur,iem_cd,sby_dit_cd,cns_qty,orr_pr,orr_mdi_dit_cd,trd_cur_xcg_rt,FX_AUD,FX_CNY,FX_EUR,FX_GBP,FX_HKD,FX_JPY,FX_USD,FX_VND
30064,5296,20220308,32,23,23,KYG8651P1101,1,800,4.28,3,1225.4,0,0,0,0,0,0,1,0
30065,5296,20220308,25,20,20,US13200M5085,2,199,1.44,3,1225.4,0,0,0,0,0,0,1,0
30066,5296,20220308,16,18,18,KYG8651P1101,2,14,3.95,3,1225.4,0,0,0,0,0,0,1,0
30067,5296,20220308,27,20,20,US13200M5085,2,500,1.44,3,1225.4,0,0,0,0,0,0,1,0
30068,5296,20220308,29,20,20,US44862P1093,2,200,0.933,3,1225.4,0,0,0,0,0,0,1,0
30069,5296,20220308,3,0,0,US86803X2045,2,300,4.2781,3,1225.4,0,0,0,0,0,0,1,0
30070,5296,20220308,1,0,0,US70532Y3036,1,400,2.12,3,1225.4,0,0,0,0,0,0,1,0
30071,5296,20220308,23,20,20,US13200M5085,2,100,1.44,3,1225.4,0,0,0,0,0,0,1,0
30072,5296,20220308,35,23,0,US5927701012,1,60,29.69,3,1225.4,0,0,0,0,0,0,1,0
30073,5296,20220308,11,18,18,MHY6430L1039,2,679,1.74,3,1225.4,0,0,0,0,0,0,1,0
30074,5296,20220308,22,18,18,US70532Y3036,2,100,2.29,3,1225.4,0,0,0,0,0,0,1,0
30075,5296,20220308,24,20,20,US13200M5085,2,1,1.44,3,1225.4,0,0,0,0,0,0,1,0
30076,5296,20220309,14,20,20,US3743964062,2,65,4.34,3,1225.4,0,0,0,0,0,0,1,0
30077,5296,20220309,1,18,18,CA0585861085,2,100,12.22,3,1225.4,0,0,0,0,0,0,1,0
30078,5296,20220309,3,18,18,US3743964062,2,95,4.59,3,1225.4,0,0,0,0,0,0,1,0
30079,5296,20220309,2,18,18,CA0585861085,2,100,12.23,3,1225.4,0,0,0,0,0,0,1,0
30080,5296,20220309,5,18,18,US6541101050,2,100,7.75,3,1225.4,0,0,0,0,0,0,1,0
30081,5296,20220309,8,18,18,US6541101050,2,100,7.74,3,1225.4,0,0,0,0,0,0,1,0
30082,5296,20220309,4,18,18,US6541101050,2,100,7.75,3,1225.4,0,0,0,0,0,0,1,0
30083,5296,20220309,6,18,18,CA0585861085,2,60,12.24,3,1225.4,0,0,0,0,0,0,1,0
30084,5296,20220309,13,20,20,US3743964062,2,35,4.34,3,1225.4,0,0,0,0,0,0,1,0
30085,5296,20220309,7,18,18,US6541101050,2,100,7.74,3,1225.4,0,0,0,0,0,0,1,0
30086,5296,20220309,12,19,19,US83204U1034,2,145,0.93,3,1225.4,0,0,0,0,0,0,1,0
30087,5296,20220309,10,19,19,US83204U1034,2,450,0.93,3,1225.4,0,0,0,0,0,0,1,0
30088,5296,20220309,11,19,19,US83204U1034,2,5,0.93,3,1225.4,0,0,0,0,0,0,1,0
30089,5296,20220309,9,19,19,US83204U1034,2,400,0.93,3,1225.4,0,0,0,0,0,0,1,0
30090,5296,20220310,11,3,3,US44183U2096,1,200,8.0405,3,1234.5,0,0,0,0,0,0,1,0
30091,5296,20220310,14,3,3,US76954A1034,2,20,40.479,3,1234.5,0,0,0,0,0,0,1,0
30092,5296,20220310,15,7,7,US76954A1034,2,152,35.4,3,1234.5,0,0,0,0,0,0,1,0
30093,5296,20220310,1,3,3,US8677814035,2,300,2.899,3,1234.5,0,0,0,0,0,0,1,0
30094,5296,20220310,2,3,3,US8677814035,2,100,2.88,3,1234.5,0,0,0,0,0,0,1,0
30095,5296,20220310,12,3,3,US76954A1034,2,40,40.5,3,1234.5,0,0,0,0,0,0,1,0
30096,5296,20220310,13,3,3,US3743964062,1,195,4.115,3,1234.5,0,0,0,0,0,0,1,0
30097,5296,20220310,3,3,3,US8677814035,2,100,2.88,3,1234.5,0,0,0,0,0,0,1,0
30098,5296,20220310,10,3,3,US76954A1034,2,22,40.4389,3,1234.5,0,0,0,0,0,0,1,0
30099,5296,20220310,9,3,3,US83204U1034,1,830,0.9087,3,1234.5,0,0,0,0,0,0,1,0
30100,5296,20220310,8,3,3,US83204U1034,1,170,0.91,3,1234.5,0,0,0,0,0,0,1,0
30101,5296,20220310,5,3,3,US76954A1034,2,78,40.4292,3,1234.5,0,0,0,0,0,0,1,0
30102,5296,20220310,7,3,3,US76954A1034,2,40,40.4881,3,1234.5,0,0,0,0,0,0,1,0
30103,5296,20220310,4,3,3,US76954A1034,2,9,40.35,3,1234.5,0,0,0,0,0,0,1,0
30104,5296,20220310,6,3,3,US03834B3096,1,900,1.8038,3,1234.5,0,0,0,0,0,0,1,0
30105,5296,20220311,7,2,2,US02116A1043,2,100,0.40805,3,1228.7,0,0,0,0,0,0,1,0
30106,5296,20220311,2,2,2,CA30069C8016,2,953,1.2997,3,1228.7,0,0,0,0,0,0,1,0
30107,5296,20220311,19,18,18,US8677814035,1,85,2.56,3,1228.7,0,0,0,0,0,0,1,0
30108,5296,20220311,3,2,2,US4510332038,2,2564,0.399864,3,1228.7,0,0,0,0,0,0,1,0
30109,5296,20220311,9,2,2,US02116A1043,2,100,0.408099,3,1228.7,0,0,0,0,0,0,1,0
30110,5296,20220311,30,18,18,CA0202833053,2,200,0.5088,3,1228.7,0,0,0,0,0,0,1,0
30111,5296,20220311,18,18,18,KYG7415M1244,1,494,1.09,3,1228.7,0,0,0,0,0,0,1,0
30112,5296,20220311,12,2,2,US02116A1043,2,300,0.4083,3,1228.7,0,0,0,0,0,0,1,0
30113,5296,20220311,26,18,18,US02116A1043,2,1,0.39,3,1228.7,0,0,0,0,0,0,1,0
30114,5296,20220311,25,18,18,US02116A1043,2,100,0.3868,3,1228.7,0,0,0,0,0,0,1,0
30115,5296,20220311,4,2,2,US02116A1043,2,100,0.40805,3,1228.7,0,0,0,0,0,0,1,0
30116,5296,20220311,11,2,2,US02116A1043,2,200,0.4082,3,1228.7,0,0,0,0,0,0,1,0
30117,5296,20220311,10,2,2,US02116A1043,2,200,0.40805,3,1228.7,0,0,0,0,0,0,1,0
30118,5296,20220311,20,18,18,US8677814035,1,194,2.55,3,1228.7,0,0,0,0,0,0,1,0
30119,5296,20220311,21,18,18,US8677814035,1,97,2.56,3,1228.7,0,0,0,0,0,0,1,0
30120,5296,20220311,22,18,18,US8677814035,1,100,2.56,3,1228.7,0,0,0,0,0,0,1,0
30121,5296,20220311,34,23,23,US6541101050,2,2,8.0993,3,1228.7,0,0,0,0,0,0,1,0
30122,5296,20220311,33,19,19,CA30069C8016,2,9,2.28,3,1228.7,0,0,0,0,0,0,1,0
30123,5296,20220311,23,18,18,US8677814035,1,13,2.55,3,1228.7,0,0,0,0,0,0,1,0
30124,5296,20220311,24,18,18,US02116A1043,2,900,0.389,3,1228.7,0,0,0,0,0,0,1,0
30125,5296,20220311,5,2,2,US02116A1043,2,200,0.40805,3,1228.7,0,0,0,0,0,0,1,0
30126,5296,20220311,8,2,2,US02116A1043,2,100,0.40805,3,1228.7,0,0,0,0,0,0,1,0
30127,5296,20220311,31,18,18,CA0202833053,2,1000,0.5085,3,1228.7,0,0,0,0,0,0,1,0
30128,5296,20220311,6,2,2,US02116A1043,2,200,0.40805,3,1228.7,0,0,0,0,0,0,1,0
30129,5296,20220311,27,18,18,US02116A1043,2,899,0.394,3,1228.7,0,0,0,0,0,0,1,0
30130,5296,20220311,32,19,19,CA30069C8016,2,30,2.28,3,1228.7,0,0,0,0,0,0,1,0
30131,5296,20220311,1,2,2,US44862P1093,1,500,2.4801,3,1228.7,0,0,0,0,0,0,1,0
30132,5296,20220311,13,2,2,US8575611046,2,853,0.809603,3,1228.7,0,0,0,0,0,0,1,0
30133,5296,20220311,14,18,18,US8677814035,1,11,2.61,3,1228.7,0,0,0,0,0,0,1,0
30134,5296,20220311,28,18,18,US02116A1043,2,100,0.3935,3,1228.7,0,0,0,0,0,0,1,0
30135,5296,20220311,29,18,18,US44862P1093,2,500,1.78,3,1228.7,0,0,0,0,0,0,1,0
30136,5296,20220311,17,18,18,KYG7415M1244,1,506,1.15,3,1228.7,0,0,0,0,0,0,1,0
30137,5296,20220311,16,18,18,US76954A1034,2,14,36.73,3,1228.7,0,0,0,0,0,0,1,0
30138,5296,20220311,15,18,18,US76954A1034,2,1,36.8,3,1228.7,0,0,0,0,0,0,1,0
30139,5296,20220314,3,5,5,CA87261Y1060,2,10,3.14,3,1232.4,0,0,0,0,0,0,1,0
30140,5296,20220314,8,23,23,US8575611046,1,853,0.690255,3,1232.4,0,0,0,0,0,0,1,0
30141,5296,20220314,7,23,23,US62526P1093,1,1500,1.6902,3,1232.4,0,0,0,0,0,0,1,0
30142,5296,20220314,11,23,23,US62526P1093,1,1500,1.6903,3,1232.4,0,0,0,0,0,0,1,0
30143,5296,20220314,12,23,23,US02116A1043,1,3500,0.4681,3,1232.4,0,0,0,0,0,0,1,0
30144,5296,20220314,4,5,5,CA87261Y1060,2,590,3.15,3,1232.4,0,0,0,0,0,0,1,0
30145,5296,20220314,5,8,8,US62526P1093,2,1000,1.8,3,1232.4,0,0,0,0,0,0,1,0
30146,5296,20220314,9,23,23,MHY6430L1039,2,200,0.68,3,1232.4,0,0,0,0,0,0,1,0
30147,5296,20220314,6,23,23,US76954A1034,2,89,35.8199,3,1232.4,0,0,0,0,0,0,1,0
30148,5296,20220314,1,4,4,US62526P1093,2,1000,1.9496,3,1232.4,0,0,0,0,0,0,1,0
30149,5296,20220314,13,23,23,US4510332038,1,2564,0.34601,3,1232.4,0,0,0,0,0,0,1,0
30150,5296,20220314,2,4,4,KYG4236L1124,2,1500,0.89,3,1232.4,0,0,0,0,0,0,1,0
30151,5296,20220314,10,23,23,MHY6430L1039,2,300,0.684692,3,1232.4,0,0,0,0,0,0,1,0
30152,5296,20220315,1,4,4,US62526P1093,2,98,1.6599,3,1238.6,0,0,0,0,0,0,1,0
30153,5296,20220315,2,4,4,MHY3894J1047,1,200,2.95,3,1238.6,0,0,0,0,0,0,1,0
30154,5296,20220315,17,17,17,US6541101050,2,100,6.91,3,1238.6,0,0,0,0,0,0,1,0
30155,5296,20220315,10,4,4,US26253C1027,1,300,0.5212,3,1238.6,0,0,0,0,0,0,1,0
30156,5296,20220315,7,4,4,US26253C1027,1,500,0.5215,3,1238.6,0,0,0,0,0,0,1,0
30157,5296,20220315,9,4,4,US26253C1027,1,399,0.5215,3,1238.6,0,0,0,0,0,0,1,0
30158,5296,20220315,8,4,4,US26253C1027,1,100,0.5215,3,1238.6,0,0,0,0,0,0,1,0
30159,5296,20220315,3,4,4,US62526P1093,2,359,1.6392,3,1238.6,0,0,0,0,0,0,1,0
30160,5296,20220315,13,4,4,MHY6430L1039,2,1000,0.6589,3,1238.6,0,0,0,0,0,0,1,0
30161,5296,20220315,15,4,4,US83548F2002,2,1500,1.1696,3,1238.6,0,0,0,0,0,0,1,0
30162,5296,20220315,14,4,4,MHY6430L1039,2,1000,0.659,3,1238.6,0,0,0,0,0,0,1,0
30163,5296,20220315,11,4,4,CA0202833053,1,1200,0.3342,3,1238.6,0,0,0,0,0,0,1,0
30164,5296,20220315,6,4,4,US26253C1027,1,200,0.5212,3,1238.6,0,0,0,0,0,0,1,0
30165,5296,20220315,5,4,4,US26253C1027,1,1,0.521,3,1238.6,0,0,0,0,0,0,1,0
30166,5296,20220315,4,4,4,CA30069C8016,1,992,1.1407,3,1238.6,0,0,0,0,0,0,1,0
30167,5296,20220315,16,4,4,US44170P1066,2,138,4.13,3,1238.6,0,0,0,0,0,0,1,0
30168,5296,20220315,12,4,4,CA87261Y1060,1,600,2.8309,3,1238.6,0,0,0,0,0,0,1,0
30169,5296,20220318,6,23,23,VGG8675X1235,2,2000,0.5197,3,1220.6,0,0,0,0,0,0,1,0
30170,5296,20220318,5,23,23,US62526P1093,1,1457,2.68,3,1220.6,0,0,0,0,0,0,1,0
30171,5296,20220318,4,23,23,US83548F2002,1,1500,1.33,3,1220.6,0,0,0,0,0,0,1,0
30172,5296,20220318,3,23,23,US62526P1093,1,10,2.66,3,1220.6,0,0,0,0,0,0,1,0
30173,5296,20220318,2,23,23,US62526P1093,1,614,2.66,3,1220.6,0,0,0,0,0,0,1,0
30174,5296,20220318,1,23,23,US62526P1093,1,376,2.66,3,1220.6,0,0,0,0,0,0,1,0
30175,5296,20220321,6,17,17,US62526P1093,2,500,3.33,3,1211.1,0,0,0,0,0,0,1,0
30176,5296,20220321,7,17,17,US21718L1026,2,3000,0.32,3,1211.1,0,0,0,0,0,0,1,0
30177,5296,20220321,5,3,3,US18271L1070,2,800,1.3794,3,1211.1,0,0,0,0,0,0,1,0
30178,5296,20220321,9,20,20,MHY6430L1039,2,2000,0.65,3,1211.1,0,0,0,0,0,0,1,0
30179,5296,20220321,8,17,17,US21718L1026,2,1000,0.3199,3,1211.1,0,0,0,0,0,0,1,0
30180,5296,20220321,4,3,3,US64132R1077,2,1000,0.9285,3,1211.1,0,0,0,0,0,0,1,0
30181,5296,20220321,1,2,2,US91822M1062,1,500,0.6554,3,1211.1,0,0,0,0,0,0,1,0
30182,5296,20220321,3,3,3,US26253C1027,2,2000,0.629851,3,1211.1,0,0,0,0,0,0,1,0
30183,5296,20220321,2,3,3,US31187R1005,2,1000,1.6496,3,1211.1,0,0,0,0,0,0,1,0
30184,5296,20220321,15,23,23,US8781551002,2,1000,1.6591,3,1211.1,0,0,0,0,0,0,1,0
30185,5296,20220321,10,23,23,US44170P1066,1,138,5.9361,3,1211.1,0,0,0,0,0,0,1,0
30186,5296,20220321,14,23,23,US76135L1017,2,1000,1.7493,3,1211.1,0,0,0,0,0,0,1,0
30187,5296,20220321,13,23,23,US62526P1093,1,291,3.72,3,1211.1,0,0,0,0,0,0,1,0
30188,5296,20220321,12,23,23,US62526P1093,1,209,3.75,3,1211.1,0,0,0,0,0,0,1,0
30189,5296,20220321,11,23,23,KYG4236L1124,1,1500,1.18,3,1211.1,0,0,0,0,0,0,1,0
30190,5296,20220323,3,2,3,US27888P1049,2,268,0.32,3,1221.4,0,0,0,0,0,0,1,0
30191,5296,20220323,2,2,3,US27888P1049,2,78,0.32,3,1221.4,0,0,0,0,0,0,1,0
30192,5296,20220323,1,2,3,US27888P1049,2,77,0.32,3,1221.4,0,0,0,0,0,0,1,0
30193,5296,20220323,4,2,2,US27888P1049,2,200,0.32,3,1221.4,0,0,0,0,0,0,1,0
30194,5296,20220325,58,5,5,US15130G6008,2,1000,0.69,3,1219.4,0,0,0,0,0,0,1,0
30195,5296,20220325,59,5,5,US15130G6008,2,500,0.69,3,1219.4,0,0,0,0,0,0,1,0
30196,5296,20220325,60,5,5,US8454671095,2,100,6.87,3,1219.4,0,0,0,0,0,0,1,0
30197,5296,20220325,67,5,5,US8870801094,2,1000,0.407,3,1219.4,0,0,0,0,0,0,1,0
30198,5296,20220325,66,5,5,US8870801094,2,500,0.408,3,1219.4,0,0,0,0,0,0,1,0
30199,5296,20220325,57,5,5,US15130G6008,2,500,0.69,3,1219.4,0,0,0,0,0,0,1,0
30200,5296,20220325,65,5,5,US8870801094,2,8,0.407,3,1219.4,0,0,0,0,0,0,1,0
30201,5296,20220325,64,5,5,US44862P1093,2,954,1.295,3,1219.4,0,0,0,0,0,0,1,0
30202,5296,20220325,62,5,5,US8454671095,2,1,6.87,3,1219.4,0,0,0,0,0,0,1,0
30203,5296,20220325,61,5,5,US8454671095,2,99,6.88,3,1219.4,0,0,0,0,0,0,1,0
30204,5296,20220325,56,5,5,US6541101050,2,212,10.11,3,1219.4,0,0,0,0,0,0,1,0
30205,5296,20220325,50,5,5,US6541101050,2,100,10.13,3,1219.4,0,0,0,0,0,0,1,0
30206,5296,20220325,54,5,5,US6541101050,2,51,10.13,3,1219.4,0,0,0,0,0,0,1,0
30207,5296,20220325,53,5,5,US6541101050,2,249,10.13,3,1219.4,0,0,0,0,0,0,1,0
30208,5296,20220325,52,5,5,US6541101050,2,1,10.13,3,1219.4,0,0,0,0,0,0,1,0
30209,5296,20220325,51,5,5,US6541101050,2,149,10.13,3,1219.4,0,0,0,0,0,0,1,0
30210,5296,20220325,72,22,22,US26253C1027,1,1900,0.643,3,1219.4,0,0,0,0,0,0,1,0
30211,5296,20220325,49,5,5,US6541101050,2,50,10.13,3,1219.4,0,0,0,0,0,0,1,0
30212,5296,20220325,71,8,8,US44862P1093,1,881,1.53,3,1219.4,0,0,0,0,0,0,1,0
30213,5296,20220325,70,8,8,US44862P1093,1,19,1.54,3,1219.4,0,0,0,0,0,0,1,0
30214,5296,20220325,69,8,8,US44862P1093,1,100,1.54,3,1219.4,0,0,0,0,0,0,1,0
30215,5296,20220325,68,5,5,US8870801094,2,492,0.408,3,1219.4,0,0,0,0,0,0,1,0
30216,5296,20220325,48,1,1,US76680V1089,2,500,3.828,3,1219.4,0,0,0,0,0,0,1,0
30217,5296,20220325,47,0,0,US09175M1018,2,800,0.82,3,1219.4,0,0,0,0,0,0,1,0
30218,5296,20220325,55,5,5,US6541101050,2,88,10.11,3,1219.4,0,0,0,0,0,0,1,0
30219,5296,20220325,63,5,5,US44862P1093,2,46,1.295,3,1219.4,0,0,0,0,0,0,1,0
30220,5296,20220325,46,0,0,US09175M1018,2,700,0.82,3,1219.4,0,0,0,0,0,0,1,0
30221,5296,20220325,74,22,22,US6541101050,2,100,9.725,3,1219.4,0,0,0,0,0,0,1,0
30222,5296,20220325,3,0,0,VGG8675X1235,1,2000,0.51903,3,1219.4,0,0,0,0,0,0,1,0
30223,5296,20220325,2,0,0,US76954A1034,1,400,45.3508,3,1219.4,0,0,0,0,0,0,1,0
30224,5296,20220325,25,0,0,US00161P1093,1,100,1.76,3,1219.4,0,0,0,0,0,0,1,0
30225,5296,20220325,24,0,0,US00161P1093,1,100,1.7603,3,1219.4,0,0,0,0,0,0,1,0
30226,5296,20220325,1,0,0,US18271L1070,1,800,1.7501,3,1219.4,0,0,0,0,0,0,1,0
30227,5296,20220325,23,0,0,CA0585861085,1,260,11.5517,3,1219.4,0,0,0,0,0,0,1,0
30228,5296,20220325,22,0,0,MHY6430L1039,1,510,0.725,3,1219.4,0,0,0,0,0,0,1,0
30229,5296,20220325,21,0,0,MHY6430L1039,1,3232,0.7203,3,1219.4,0,0,0,0,0,0,1,0
30230,5296,20220325,20,0,0,MHY6430L1039,1,100,0.7206,3,1219.4,0,0,0,0,0,0,1,0
30231,5296,20220325,19,0,0,MHY6430L1039,1,100,0.7206,3,1219.4,0,0,0,0,0,0,1,0
30232,5296,20220325,18,0,0,MHY6430L1039,1,100,0.726,3,1219.4,0,0,0,0,0,0,1,0
30233,5296,20220325,17,0,0,MHY6430L1039,1,100,0.7206,3,1219.4,0,0,0,0,0,0,1,0
30234,5296,20220325,16,0,0,MHY6430L1039,1,100,0.7206,3,1219.4,0,0,0,0,0,0,1,0
30235,5296,20220325,15,0,0,MHY6430L1039,1,100,0.7206,3,1219.4,0,0,0,0,0,0,1,0
30236,5296,20220325,14,0,0,MHY6430L1039,1,1500,0.726,3,1219.4,0,0,0,0,0,0,1,0
30237,5296,20220325,13,0,0,MHY6430L1039,1,100,0.7206,3,1219.4,0,0,0,0,0,0,1,0
30238,5296,20220325,12,0,0,MHY6430L1039,1,100,0.7206,3,1219.4,0,0,0,0,0,0,1,0
30239,5296,20220325,11,0,0,MHY6430L1039,1,100,0.725,3,1219.4,0,0,0,0,0,0,1,0
30240,5296,20220325,10,0,0,MHY6430L1039,1,100,0.7206,3,1219.4,0,0,0,0,0,0,1,0
30241,5296,20220325,9,0,0,MHY6430L1039,1,158,0.726,3,1219.4,0,0,0,0,0,0,1,0
30242,5296,20220325,8,0,0,MHY6430L1039,1,100,0.7252,3,1219.4,0,0,0,0,0,0,1,0
30243,5296,20220325,7,0,0,US76954A1034,1,409,45.33,3,1219.4,0,0,0,0,0,0,1,0
30244,5296,20220325,6,0,0,US8781551002,1,1000,1.5306,3,1219.4,0,0,0,0,0,0,1,0
30245,5296,20220325,5,0,0,US91822M1062,1,5400,0.57835,3,1219.4,0,0,0,0,0,0,1,0
30246,5296,20220325,4,0,0,US91822M1062,1,4350,0.57835,3,1219.4,0,0,0,0,0,0,1,0
30247,5296,20220325,73,22,22,US26253C1027,1,100,0.643,3,1219.4,0,0,0,0,0,0,1,0
30248,5296,20220325,27,0,0,US00161P1093,1,327,1.76,3,1219.4,0,0,0,0,0,0,1,0
30249,5296,20220325,26,0,0,US00161P1093,1,300,1.7603,3,1219.4,0,0,0,0,0,0,1,0
30250,5296,20220325,29,0,0,US21718L1026,1,3400,0.2751,3,1219.4,0,0,0,0,0,0,1,0
30251,5296,20220325,75,22,22,US6541101050,2,31,9.7299,3,1219.4,0,0,0,0,0,0,1,0
30252,5296,20220325,45,0,0,US44183U2096,2,225,6.5692,3,1219.4,0,0,0,0,0,0,1,0
30253,5296,20220325,44,0,0,US44183U2096,2,75,6.5692,3,1219.4,0,0,0,0,0,0,1,0
30254,5296,20220325,43,0,0,US18271L1070,2,1000,1.6598,3,1219.4,0,0,0,0,0,0,1,0
30255,5296,20220325,42,0,0,MHY3894J1047,2,1000,1.859,3,1219.4,0,0,0,0,0,0,1,0
30256,5296,20220325,28,0,0,US00161P1093,1,573,1.76,3,1219.4,0,0,0,0,0,0,1,0
30257,5296,20220325,40,0,0,US40145Q4010,1,4000,0.256,3,1219.4,0,0,0,0,0,0,1,0
30258,5296,20220325,39,0,0,US31187R1005,1,1000,2.09,3,1219.4,0,0,0,0,0,0,1,0
30259,5296,20220325,38,0,0,US27888P1049,1,623,0.267,3,1219.4,0,0,0,0,0,0,1,0
30260,5296,20220325,41,0,0,US64132R1077,1,1000,0.94,3,1219.4,0,0,0,0,0,0,1,0
30261,5296,20220325,36,0,0,US76135L1017,1,1000,2.4222,3,1219.4,0,0,0,0,0,0,1,0
30262,5296,20220325,35,0,0,US21718L1026,1,100,0.2751,3,1219.4,0,0,0,0,0,0,1,0
30263,5296,20220325,30,0,0,US21718L1026,1,100,0.2751,3,1219.4,0,0,0,0,0,0,1,0
30264,5296,20220325,34,0,0,US21718L1026,1,100,0.2751,3,1219.4,0,0,0,0,0,0,1,0
30265,5296,20220325,33,0,0,US21718L1026,1,100,0.2751,3,1219.4,0,0,0,0,0,0,1,0
30266,5296,20220325,32,0,0,US21718L1026,1,100,0.2753,3,1219.4,0,0,0,0,0,0,1,0
30267,5296,20220325,37,0,0,US6541101050,1,633,9.55,3,1219.4,0,0,0,0,0,0,1,0
30268,5296,20220325,31,0,0,US21718L1026,1,100,0.2751,3,1219.4,0,0,0,0,0,0,1,0
30269,5296,20220328,5,2,2,US76680V1089,1,500,3.6502,3,1218.3,0,0,0,0,0,0,1,0
30270,5296,20220328,38,22,22,CA30069C8016,1,200,0.8106,3,1218.3,0,0,0,0,0,0,1,0
30271,5296,20220328,18,17,17,US37045V1008,2,105,43.84,3,1218.3,0,0,0,0,0,0,1,0
30272,5296,20220328,39,22,22,CA30069C8016,1,100,0.81,3,1218.3,0,0,0,0,0,0,1,0
30273,5296,20220328,40,22,22,CA30069C8016,1,100,0.8106,3,1218.3,0,0,0,0,0,0,1,0
30274,5296,20220328,2,1,1,US44862P1093,2,500,2.185,3,1218.3,0,0,0,0,0,0,1,0
30275,5296,20220328,16,17,17,US37045V1008,2,29,43.83,3,1218.3,0,0,0,0,0,0,1,0
30276,5296,20220328,1,1,1,US18271L1070,2,1000,1.8392,3,1218.3,0,0,0,0,0,0,1,0
30277,5296,20220328,36,22,22,CA30069C8016,1,100,0.8106,3,1218.3,0,0,0,0,0,0,1,0
30278,5296,20220328,4,2,2,US8454671095,1,200,7.1708,3,1218.3,0,0,0,0,0,0,1,0
30279,5296,20220328,17,17,17,US37045V1008,2,76,43.65,3,1218.3,0,0,0,0,0,0,1,0
30280,5296,20220328,3,2,2,US18271L1070,1,2000,1.92,3,1218.3,0,0,0,0,0,0,1,0
30281,5296,20220328,10,6,6,US62844N2080,2,990,0.35,3,1218.3,0,0,0,0,0,0,1,0
30282,5296,20220328,15,17,17,US37045V1008,2,71,43.83,3,1218.3,0,0,0,0,0,0,1,0
30283,5296,20220328,34,22,22,US37045V1008,2,20,43.8,3,1218.3,0,0,0,0,0,0,1,0
30284,5296,20220328,27,17,17,CA30069C8016,2,159,0.897,3,1218.3,0,0,0,0,0,0,1,0
30285,5296,20220328,45,22,22,MHY3894J1047,1,100,1.54,3,1218.3,0,0,0,0,0,0,1,0
30286,5296,20220328,35,22,22,US6541101050,2,200,10.11,3,1218.3,0,0,0,0,0,0,1,0
30287,5296,20220328,24,17,17,US91822M1062,2,19,0.65,3,1218.3,0,0,0,0,0,0,1,0
30288,5296,20220328,32,20,20,US6541101050,2,3,10.18,3,1218.3,0,0,0,0,0,0,1,0
30289,5296,20220328,46,22,22,MHY3894J1047,1,25,1.54,3,1218.3,0,0,0,0,0,0,1,0
30290,5296,20220328,26,17,17,CA30069C8016,2,92,0.9,3,1218.3,0,0,0,0,0,0,1,0
30291,5296,20220328,7,3,3,US44183U2096,1,298,5.4807,3,1218.3,0,0,0,0,0,0,1,0
30292,5296,20220328,29,17,17,CA30069C8016,2,50,0.897,3,1218.3,0,0,0,0,0,0,1,0
30293,5296,20220328,47,22,22,MHY3894J1047,1,126,1.54,3,1218.3,0,0,0,0,0,0,1,0
30294,5296,20220328,37,22,22,CA30069C8016,1,300,0.81,3,1218.3,0,0,0,0,0,0,1,0
30295,5296,20220328,25,17,17,CA30069C8016,2,232,0.897,3,1218.3,0,0,0,0,0,0,1,0
30296,5296,20220328,8,3,3,CA1867601041,2,1000,2.2,3,1218.3,0,0,0,0,0,0,1,0
30297,5296,20220328,14,17,17,US37045V1008,2,40,43.88,3,1218.3,0,0,0,0,0,0,1,0
30298,5296,20220328,11,6,6,US62844N2080,2,10,0.3394,3,1218.3,0,0,0,0,0,0,1,0
30299,5296,20220328,28,17,17,CA30069C8016,2,467,0.897,3,1218.3,0,0,0,0,0,0,1,0
30300,5296,20220328,6,3,3,US44183U2096,1,2,5.49,3,1218.3,0,0,0,0,0,0,1,0
30301,5296,20220328,31,20,20,US6541101050,2,196,10.17,3,1218.3,0,0,0,0,0,0,1,0
30302,5296,20220328,23,17,17,US91822M1062,2,1800,0.65,3,1218.3,0,0,0,0,0,0,1,0
30303,5296,20220328,44,22,22,MHY3894J1047,1,100,1.54,3,1218.3,0,0,0,0,0,0,1,0
30304,5296,20220328,19,17,17,US37045V1008,2,9,43.84,3,1218.3,0,0,0,0,0,0,1,0
30305,5296,20220328,30,17,17,US91822M1062,2,1000,0.6221,3,1218.3,0,0,0,0,0,0,1,0
30306,5296,20220328,20,17,17,US37045V1008,2,10,43.8,3,1218.3,0,0,0,0,0,0,1,0
30307,5296,20220328,9,6,6,US62844N2080,2,1000,0.3499,3,1218.3,0,0,0,0,0,0,1,0
30308,5296,20220328,48,23,23,US37045V1008,2,200,44.0591,3,1218.3,0,0,0,0,0,0,1,0
30309,5296,20220328,42,22,22,MHY3894J1047,1,100,1.54,3,1218.3,0,0,0,0,0,0,1,0
30310,5296,20220328,41,22,22,MHY3894J1047,1,100,1.54,3,1218.3,0,0,0,0,0,0,1,0
30311,5296,20220328,43,22,22,MHY3894J1047,1,449,1.54,3,1218.3,0,0,0,0,0,0,1,0
30312,5296,20220328,13,17,17,US37045V1008,2,9,43.88,3,1218.3,0,0,0,0,0,0,1,0
30313,5296,20220328,12,17,17,US37045V1008,2,151,43.88,3,1218.3,0,0,0,0,0,0,1,0
30314,5296,20220328,22,17,17,US91822M1062,2,100,0.65,3,1218.3,0,0,0,0,0,0,1,0
30315,5296,20220328,33,20,20,US6541101050,2,1,10.18,3,1218.3,0,0,0,0,0,0,1,0
30316,5296,20220328,21,17,17,US91822M1062,2,81,0.65,3,1218.3,0,0,0,0,0,0,1,0
